goal_id,employee_id,goal_title,weight_pct,achievement_pct,period
7451,3484,Reduce time-to-hire,40,111.0,2024
7452,3484,Improve eNPS,25,85.0,2024
7453,3484,Reduce time-to-hire,25,85.0,2024
7454,3485,Reduce process cost,30,87.0,2024
7455,3485,Reduce process cost,40,96.0,2024
7456,3485,Improve SLA compliance,20,104.0,2024
7457,3486,Redesign onboarding,40,89.0,2024
7458,3486,Redesign onboarding,40,94.0,2024
7459,3486,Build design system,25,83.0,2024
7460,3487,Grow organic traffic,50,99.0,2024
7461,3487,Improve CAC,20,99.0,2024
7462,3487,Launch campaign,20,80.0,2024
7463,3488,Improve SLA compliance,20,81.0,2024
7464,3488,Improve SLA compliance,40,101.0,2024
7465,3488,Improve SLA compliance,50,107.0,2024
7466,3488,Improve SLA compliance,50,100.0,2024
7467,3489,Improve test coverage,40,83.0,2024
7468,3489,Reduce production incidents,20,81.0,2024
7469,3489,Reduce production incidents,40,74.0,2024
7470,3489,Reduce production incidents,30,87.0,2024
7471,3490,Deliver self-serve dashboards,40,89.0,2024
7472,3490,Reduce query cost,30,93.0,2024
7473,3490,Deliver self-serve dashboards,40,86.0,2024
7474,3491,Reduce process cost,50,72.0,2024
7475,3491,Improve SLA compliance,25,86.0,2024
7476,3491,Automate manual workflow,25,80.0,2024
7477,3492,Cut API latency,30,105.0,2024
7478,3492,Improve test coverage,40,90.0,2024
7479,3492,Reduce production incidents,20,97.0,2024
7480,3493,Improve data quality,40,87.0,2024
7481,3493,Deliver self-serve dashboards,50,93.0,2024
7482,3493,Reduce query cost,30,100.0,2024
7483,3493,Improve data quality,25,97.0,2024
7484,3494,Reduce churn,30,63.0,2024
7485,3494,Increase upsell,25,77.0,2024
7486,3495,Improve forecast accuracy,25,89.0,2024
7487,3495,Close books faster,30,116.0,2024
7488,3496,Improve usability score,25,86.0,2024
7489,3496,Redesign onboarding,40,83.0,2024
7490,3496,Redesign onboarding,20,80.0,2024
7491,3496,Redesign onboarding,25,95.0,2024
7492,3497,Cut response time,30,77.0,2024
7493,3497,Increase upsell,30,70.0,2024
7494,3497,Cut response time,30,93.0,2024
7495,3498,Cut response time,30,120.0,2024
7496,3498,Reduce churn,40,94.0,2024
7497,3499,Improve usability score,25,99.0,2024
7498,3499,Build design system,20,108.0,2024
7499,3500,Improve eNPS,25,95.0,2024
7500,3500,Cut regretted attrition,25,55.0,2024
7501,3501,Close books faster,30,93.0,2024
7502,3501,Reduce overdue invoices,25,80.0,2024
7503,3502,Expand key accounts,25,85.0,2024
7504,3502,Expand key accounts,25,100.0,2024
7505,3503,Launch new module,20,90.0,2024
7506,3503,Increase activation rate,30,89.0,2024
7507,3503,Increase activation rate,50,78.0,2024
7508,3503,Run discovery interviews,20,77.0,2024
7509,3504,Ship roadmap features,30,103.0,2024
7510,3504,Reduce production incidents,30,94.0,2024
7511,3505,Ship roadmap features,20,81.0,2024
7512,3505,Cut API latency,30,106.0,2024
7513,3505,Cut API latency,40,72.0,2024
7514,3506,Increase activation rate,20,83.0,2024
7515,3506,Launch new module,40,91.0,2024
7516,3507,Cut API latency,50,89.0,2024
7517,3507,Reduce production incidents,20,109.0,2024
7518,3508,Increase activation rate,40,98.0,2024
7519,3508,Run discovery interviews,40,74.0,2024
7520,3508,Launch new module,30,80.0,2024
7521,3508,Launch new module,20,79.0,2024
7522,3509,Improve SLA compliance,40,66.0,2024
7523,3509,Reduce process cost,25,83.0,2024
7524,3509,Automate manual workflow,40,88.0,2024
7525,3510,Increase activation rate,20,41.0,2024
7526,3510,Run discovery interviews,20,82.0,2024
7527,3511,Automate manual workflow,40,91.0,2024
7528,3511,Automate manual workflow,40,85.0,2024
7529,3511,Reduce process cost,40,95.0,2024
7530,3512,Improve retention,20,97.0,2024
7531,3512,Improve retention,40,88.0,2024
7532,3512,Launch new module,30,72.0,2024
7533,3512,Improve retention,40,81.0,2024
7534,3513,Cut regretted attrition,30,73.0,2024
7535,3513,Reduce time-to-hire,40,69.0,2024
7536,3513,Improve eNPS,25,64.0,2024
7537,3513,Improve eNPS,25,89.0,2024
7538,3514,Cut API latency,40,71.0,2024
7539,3514,Cut API latency,50,68.0,2024
7540,3514,Cut API latency,40,96.0,2024
7541,3515,Launch campaign,20,79.0,2024
7542,3515,Grow organic traffic,40,78.0,2024
7543,3516,Redesign onboarding,25,82.0,2024
7544,3516,Improve usability score,25,95.0,2024
7545,3517,Expand key accounts,20,89.0,2024
7546,3517,Hit quarterly quota,30,92.0,2024
7547,3517,Hit quarterly quota,50,96.0,2024
7548,3517,Improve win rate,20,110.0,2024
7549,3518,Improve forecast accuracy,20,103.0,2024
7550,3518,Improve forecast accuracy,20,84.0,2024
7551,3518,Reduce overdue invoices,50,98.0,2024
7552,3518,Improve forecast accuracy,25,76.0,2024
7553,3519,Redesign onboarding,20,88.0,2024
7554,3519,Improve usability score,30,66.0,2024
7555,3520,Grow organic traffic,25,114.0,2024
7556,3520,Launch campaign,50,95.0,2024
7557,3520,Grow organic traffic,20,107.0,2024
7558,3521,Reduce churn,30,88.0,2024
7559,3521,Increase upsell,25,87.0,2024
7560,3521,Improve NPS,50,84.0,2024
7561,3521,Increase upsell,20,76.0,2024
7562,3522,Close books faster,50,93.0,2024
7563,3522,Reduce overdue invoices,20,95.0,2024
7564,3522,Improve forecast accuracy,25,100.0,2024
7565,3523,Automate reporting pipeline,30,116.0,2024
7566,3523,Reduce query cost,40,103.0,2024
7567,3523,Automate reporting pipeline,25,109.0,2024
7568,3523,Automate reporting pipeline,50,109.0,2024
7569,3524,Improve SLA compliance,30,84.0,2024
7570,3524,Improve SLA compliance,50,79.0,2024
7571,3524,Improve SLA compliance,30,63.0,2024
7572,3524,Improve SLA compliance,30,94.0,2024
7573,3525,Improve SLA compliance,40,107.0,2024
7574,3525,Improve SLA compliance,30,108.0,2024
7575,3525,Reduce process cost,50,95.0,2024
7576,3525,Improve SLA compliance,50,108.0,2024
7577,3526,Grow organic traffic,50,109.0,2024
7578,3526,Improve CAC,30,87.0,2024
7579,3526,Grow organic traffic,25,90.0,2024
7580,3527,Increase upsell,20,101.0,2024
7581,3527,Cut response time,40,112.0,2024
7582,3527,Cut response time,25,97.0,2024
7583,3528,Expand key accounts,30,90.0,2024
7584,3528,Grow pipeline,20,64.0,2024
7585,3529,Cut response time,30,81.0,2024
7586,3529,Cut response time,30,87.0,2024
7587,3529,Improve NPS,50,82.0,2024
7588,3529,Improve NPS,25,92.0,2024
7589,3530,Improve usability score,25,92.0,2024
7590,3530,Improve usability score,30,102.0,2024
7591,3530,Improve usability score,40,93.0,2024
7592,3531,Improve usability score,25,85.0,2024
7593,3531,Improve usability score,30,88.0,2024
7594,3532,Cut response time,25,118.0,2024
7595,3532,Reduce churn,50,106.0,2024
7596,3533,Increase upsell,30,83.0,2024
7597,3533,Improve NPS,40,110.0,2024
7598,3533,Improve NPS,40,99.0,2024
7599,3534,Grow pipeline,25,100.0,2024
7600,3534,Hit quarterly quota,25,80.0,2024
7601,3534,Improve win rate,50,73.0,2024
7602,3535,Launch new module,50,95.0,2024
7603,3535,Run discovery interviews,40,125.0,2024
7604,3536,Improve data quality,30,92.0,2024
7605,3536,Automate reporting pipeline,30,60.0,2024
7606,3536,Automate reporting pipeline,50,104.0,2024
7607,3537,Improve usability score,30,111.0,2024
7608,3537,Build design system,40,100.0,2024
7609,3537,Build design system,30,100.0,2024
7610,3538,Ship roadmap features,25,87.0,2024
7611,3538,Improve test coverage,40,71.0,2024
7612,3538,Cut API latency,50,109.0,2024
7613,3538,Improve test coverage,20,97.0,2024
7614,3539,Reduce overdue invoices,25,67.0,2024
7615,3539,Close books faster,40,77.0,2024
7616,3539,Improve forecast accuracy,20,82.0,2024
7617,3540,Redesign onboarding,25,88.0,2024
7618,3540,Build design system,25,109.0,2024
7619,3540,Improve usability score,50,100.0,2024
7620,3541,Improve test coverage,30,80.0,2024
7621,3541,Cut API latency,20,64.0,2024
7622,3541,Improve test coverage,20,71.0,2024
7623,3542,Reduce production incidents,30,92.0,2024
7624,3542,Cut API latency,30,89.0,2024
7625,3542,Improve test coverage,50,98.0,2024
7626,3542,Reduce production incidents,40,66.0,2024
7627,3543,Reduce query cost,30,71.0,2024
7628,3543,Reduce query cost,50,59.0,2024
7629,3543,Deliver self-serve dashboards,20,71.0,2024
7630,3544,Improve usability score,25,88.0,2024
7631,3544,Redesign onboarding,25,90.0,2024
7632,3545,Reduce query cost,20,113.0,2024
7633,3545,Reduce query cost,50,85.0,2024
7634,3545,Improve data quality,25,75.0,2024
7635,3546,Deliver self-serve dashboards,50,70.0,2024
7636,3546,Improve data quality,25,70.0,2024
7637,3546,Deliver self-serve dashboards,30,71.0,2024
7638,3547,Reduce process cost,50,120.0,2024
7639,3547,Automate manual workflow,20,90.0,2024
7640,3548,Grow qualified leads,25,78.0,2024
7641,3548,Launch campaign,25,73.0,2024
7642,3548,Launch campaign,20,65.0,2024
7643,3549,Cut API latency,30,83.0,2024
7644,3549,Improve test coverage,40,90.0,2024
7645,3549,Reduce production incidents,30,92.0,2024
7646,3550,Reduce time-to-hire,50,101.0,2024
7647,3550,Cut regretted attrition,20,108.0,2024
7648,3551,Reduce production incidents,30,77.0,2024
7649,3551,Cut API latency,25,94.0,2024
7650,3552,Reduce production incidents,25,91.0,2024
7651,3552,Ship roadmap features,30,97.0,2024
7652,3552,Improve test coverage,30,70.0,2024
7653,3552,Reduce production incidents,20,46.0,2024
7654,3553,Expand key accounts,40,82.0,2024
7655,3553,Hit quarterly quota,25,70.0,2024
7656,3554,Reduce process cost,20,76.0,2024
7657,3554,Reduce process cost,40,71.0,2024
7658,3554,Automate manual workflow,50,73.0,2024
7659,3555,Grow pipeline,50,72.0,2024
7660,3555,Hit quarterly quota,50,91.0,2024
7661,3555,Hit quarterly quota,40,76.0,2024
7662,3556,Launch campaign,40,87.0,2024
7663,3556,Launch campaign,20,86.0,2024
7664,3556,Grow qualified leads,25,106.0,2024
7665,3557,Improve usability score,50,102.0,2024
7666,3557,Improve usability score,25,77.0,2024
7667,3558,Reduce churn,40,102.0,2024
7668,3558,Increase upsell,20,130.0,2024
7669,3559,Expand key accounts,30,92.0,2024
7670,3559,Improve win rate,20,89.0,2024
7671,3559,Grow pipeline,50,82.0,2024
7672,3559,Grow pipeline,40,108.0,2024
7673,3560,Reduce process cost,30,62.0,2024
7674,3560,Improve SLA compliance,40,89.0,2024
7675,3560,Automate manual workflow,30,84.0,2024
7676,3561,Improve forecast accuracy,25,117.0,2024
7677,3561,Reduce overdue invoices,20,95.0,2024
7678,3561,Close books faster,25,91.0,2024
7679,3561,Reduce overdue invoices,40,92.0,2024
7680,3562,Reduce query cost,25,104.0,2024
7681,3562,Reduce query cost,20,112.0,2024
7682,3562,Automate reporting pipeline,50,111.0,2024
7683,3563,Build design system,50,69.0,2024
7684,3563,Improve usability score,20,109.0,2024
7685,3564,Reduce time-to-hire,50,114.0,2024
7686,3564,Cut regretted attrition,50,114.0,2024
7687,3564,Reduce time-to-hire,20,107.0,2024
7688,3564,Cut regretted attrition,25,108.0,2024
7689,3565,Redesign onboarding,30,67.0,2024
7690,3565,Redesign onboarding,40,88.0,2024
7691,3566,Reduce time-to-hire,50,78.0,2024
7692,3566,Improve eNPS,50,87.0,2024
7693,3566,Cut regretted attrition,40,86.0,2024
7694,3566,Cut regretted attrition,25,109.0,2024
7695,3567,Improve NPS,20,91.0,2024
7696,3567,Improve NPS,20,82.0,2024
7697,3567,Cut response time,20,98.0,2024
7698,3567,Reduce churn,50,110.0,2024
7699,3568,Improve forecast accuracy,50,67.0,2024
7700,3568,Reduce overdue invoices,25,78.0,2024
7701,3569,Close books faster,50,88.0,2024
7702,3569,Improve forecast accuracy,40,83.0,2024
7703,3570,Improve eNPS,25,99.0,2024
7704,3570,Reduce time-to-hire,30,107.0,2024
7705,3570,Improve eNPS,20,99.0,2024
7706,3570,Improve eNPS,20,64.0,2024
7707,3571,Increase activation rate,40,79.0,2024
7708,3571,Increase activation rate,25,96.0,2024
7709,3571,Run discovery interviews,25,101.0,2024
7710,3571,Launch new module,50,86.0,2024
7711,3572,Redesign onboarding,50,102.0,2024
7712,3572,Build design system,25,85.0,2024
7713,3572,Build design system,50,90.0,2024
7714,3573,Build design system,50,94.0,2024
7715,3573,Redesign onboarding,40,83.0,2024
7716,3574,Reduce query cost,30,68.0,2024
7717,3574,Deliver self-serve dashboards,30,111.0,2024
7718,3575,Close books faster,20,89.0,2024
7719,3575,Reduce overdue invoices,25,82.0,2024
7720,3575,Reduce overdue invoices,25,98.0,2024
7721,3575,Close books faster,30,82.0,2024
7722,3576,Reduce overdue invoices,50,110.0,2024
7723,3576,Improve forecast accuracy,40,100.0,2024
7724,3576,Close books faster,50,93.0,2024
7725,3577,Improve CAC,30,108.0,2024
7726,3577,Grow organic traffic,25,96.0,2024
7727,3577,Grow qualified leads,40,107.0,2024
7728,3577,Grow qualified leads,50,112.0,2024
7729,3578,Increase upsell,30,83.0,2024
7730,3578,Cut response time,30,73.0,2024
7731,3579,Close books faster,25,81.0,2024
7732,3579,Reduce overdue invoices,40,91.0,2024
7733,3580,Improve retention,50,97.0,2024
7734,3580,Increase activation rate,50,92.0,2024
7735,3581,Hit quarterly quota,40,91.0,2024
7736,3581,Expand key accounts,50,112.0,2024
7737,3581,Improve win rate,25,112.0,2024
7738,3582,Reduce churn,25,82.0,2024
7739,3582,Cut response time,50,72.0,2024
7740,3582,Reduce churn,30,91.0,2024
7741,3582,Increase upsell,30,82.0,2024
7742,3583,Increase activation rate,20,118.0,2024
7743,3583,Increase activation rate,40,107.0,2024
7744,3583,Launch new module,50,100.0,2024
7745,3583,Improve retention,30,90.0,2024
7746,3584,Reduce process cost,50,82.0,2024
7747,3584,Automate manual workflow,40,64.0,2024
7748,3584,Reduce process cost,50,74.0,2024
7749,3584,Reduce process cost,20,61.0,2024
7750,3585,Improve NPS,40,88.0,2024
7751,3585,Improve NPS,50,98.0,2024
7752,3586,Reduce process cost,30,101.0,2024
7753,3586,Automate manual workflow,50,108.0,2024
7754,3586,Improve SLA compliance,40,130.0,2024
7755,3586,Automate manual workflow,25,100.0,2024
7756,3587,Automate reporting pipeline,50,77.0,2024
7757,3587,Automate reporting pipeline,30,86.0,2024
7758,3588,Reduce time-to-hire,20,87.0,2024
7759,3588,Cut regretted attrition,40,68.0,2024
7760,3588,Improve eNPS,25,76.0,2024
7761,3589,Improve usability score,30,102.0,2024
7762,3589,Build design system,30,104.0,2024
7763,3589,Improve usability score,25,97.0,2024
7764,3589,Improve usability score,50,96.0,2024
7765,3590,Improve win rate,30,104.0,2024
7766,3590,Improve win rate,40,112.0,2024
7767,3591,Reduce time-to-hire,50,88.0,2024
7768,3591,Improve eNPS,40,80.0,2024
7769,3591,Cut regretted attrition,20,99.0,2024
7770,3591,Reduce time-to-hire,20,86.0,2024
7771,3592,Grow qualified leads,25,85.0,2024
7772,3592,Improve CAC,40,85.0,2024
7773,3592,Improve CAC,30,94.0,2024
7774,3593,Launch new module,30,81.0,2024
7775,3593,Improve retention,40,93.0,2024
7776,3593,Increase activation rate,20,108.0,2024
7777,3593,Launch new module,30,100.0,2024
7778,3594,Hit quarterly quota,40,88.0,2024
7779,3594,Expand key accounts,25,71.0,2024
7780,3595,Improve test coverage,40,68.0,2024
7781,3595,Reduce production incidents,50,90.0,2024
7782,3595,Improve test coverage,40,63.0,2024
7783,3596,Improve forecast accuracy,25,85.0,2024
7784,3596,Improve forecast accuracy,50,98.0,2024
7785,3596,Improve forecast accuracy,40,63.0,2024
7786,3596,Improve forecast accuracy,40,78.0,2024
7787,3597,Improve CAC,20,88.0,2024
7788,3597,Improve CAC,30,84.0,2024
7789,3597,Grow organic traffic,25,91.0,2024
7790,3598,Improve usability score,50,89.0,2024
7791,3598,Redesign onboarding,50,111.0,2024
7792,3598,Redesign onboarding,20,96.0,2024
7793,3598,Redesign onboarding,40,106.0,2024
7794,3599,Improve eNPS,40,77.0,2024
7795,3599,Improve eNPS,20,92.0,2024
7796,3600,Hit quarterly quota,30,94.0,2024
7797,3600,Grow pipeline,20,127.0,2024
7798,3600,Grow pipeline,25,102.0,2024
7799,3600,Grow pipeline,20,104.0,2024
7800,3601,Automate manual workflow,40,68.0,2024
7801,3601,Reduce process cost,40,65.0,2024
7802,3601,Improve SLA compliance,25,79.0,2024
7803,3602,Improve data quality,50,85.0,2024
7804,3602,Reduce query cost,40,110.0,2024
7805,3602,Deliver self-serve dashboards,40,97.0,2024
7806,3603,Deliver self-serve dashboards,30,91.0,2024
7807,3603,Improve data quality,30,59.0,2024
7808,3603,Reduce query cost,50,85.0,2024
7809,3604,Cut response time,50,64.0,2024
7810,3604,Increase upsell,20,93.0,2024
7811,3604,Cut response time,40,62.0,2024
7812,3605,Expand key accounts,50,75.0,2024
7813,3605,Grow pipeline,40,90.0,2024
7814,3605,Improve win rate,50,84.0,2024
7815,3606,Reduce churn,25,80.0,2024
7816,3606,Reduce churn,20,68.0,2024
7817,3606,Reduce churn,25,81.0,2024
7818,3607,Deliver self-serve dashboards,30,67.0,2024
7819,3607,Reduce query cost,30,94.0,2024
7820,3607,Deliver self-serve dashboards,25,95.0,2024
7821,3608,Improve eNPS,40,77.0,2024
7822,3608,Cut regretted attrition,50,93.0,2024
7823,3609,Reduce time-to-hire,50,101.0,2024
7824,3609,Improve eNPS,50,102.0,2024
7825,3609,Improve eNPS,30,100.0,2024
7826,3610,Close books faster,30,110.0,2024
7827,3610,Close books faster,30,87.0,2024
7828,3610,Improve forecast accuracy,20,82.0,2024
7829,3611,Reduce query cost,25,91.0,2024
7830,3611,Improve data quality,40,100.0,2024
7831,3611,Automate reporting pipeline,40,81.0,2024
7832,3612,Improve forecast accuracy,20,85.0,2024
7833,3612,Close books faster,50,70.0,2024
7834,3612,Close books faster,50,62.0,2024
7835,3612,Improve forecast accuracy,20,57.0,2024
7836,3613,Grow organic traffic,30,100.0,2024
7837,3613,Launch campaign,30,108.0,2024
7838,3614,Improve eNPS,25,91.0,2024
7839,3614,Reduce time-to-hire,50,88.0,2024
7840,3614,Cut regretted attrition,20,83.0,2024
7841,3614,Cut regretted attrition,25,85.0,2024
7842,3615,Automate manual workflow,25,101.0,2024
7843,3615,Reduce process cost,20,98.0,2024
7844,3616,Cut response time,40,90.0,2024
7845,3616,Reduce churn,20,91.0,2024
7846,3616,Reduce churn,20,83.0,2024
7847,3616,Cut response time,40,71.0,2024
7848,3617,Cut response time,30,65.0,2024
7849,3617,Improve NPS,40,74.0,2024
7850,3617,Reduce churn,30,56.0,2024
7851,3617,Reduce churn,50,80.0,2024
7852,3618,Improve eNPS,50,100.0,2024
7853,3618,Reduce time-to-hire,40,94.0,2024
7854,3618,Reduce time-to-hire,30,93.0,2024
7855,3618,Reduce time-to-hire,40,86.0,2024
7856,3619,Build design system,40,79.0,2024
7857,3619,Build design system,50,115.0,2024
7858,3619,Redesign onboarding,30,81.0,2024
7859,3619,Build design system,40,120.0,2024
7860,3620,Improve usability score,50,130.0,2024
7861,3620,Improve usability score,25,111.0,2024
7862,3620,Improve usability score,50,88.0,2024
7863,3620,Build design system,20,110.0,2024
7864,3621,Reduce production incidents,50,81.0,2024
7865,3621,Cut API latency,40,100.0,2024
7866,3621,Cut API latency,30,103.0,2024
7867,3622,Build design system,50,83.0,2024
7868,3622,Improve usability score,20,86.0,2024
7869,3622,Improve usability score,30,72.0,2024
7870,3622,Redesign onboarding,20,97.0,2024
7871,3623,Cut response time,30,74.0,2024
7872,3623,Improve NPS,20,59.0,2024
7873,3623,Cut response time,50,82.0,2024
7874,3623,Reduce churn,20,92.0,2024
7875,3624,Improve CAC,20,89.0,2024
7876,3624,Improve CAC,40,50.0,2024
7877,3624,Grow qualified leads,30,89.0,2024
7878,3625,Reduce query cost,30,117.0,2024
7879,3625,Automate reporting pipeline,25,72.0,2024
7880,3625,Deliver self-serve dashboards,30,96.0,2024
7881,3626,Improve forecast accuracy,50,97.0,2024
7882,3626,Improve forecast accuracy,40,100.0,2024
7883,3626,Reduce overdue invoices,30,121.0,2024
7884,3626,Improve forecast accuracy,50,87.0,2024
7885,3627,Improve usability score,25,79.0,2024
7886,3627,Build design system,50,74.0,2024
7887,3628,Redesign onboarding,20,72.0,2024
7888,3628,Build design system,50,105.0,2024
7889,3629,Improve eNPS,25,71.0,2024
7890,3629,Reduce time-to-hire,50,80.0,2024
7891,3630,Improve data quality,30,96.0,2024
7892,3630,Deliver self-serve dashboards,20,99.0,2024
7893,3630,Improve data quality,25,78.0,2024
7894,3630,Deliver self-serve dashboards,30,111.0,2024
7895,3631,Reduce overdue invoices,25,92.0,2024
7896,3631,Close books faster,25,91.0,2024
7897,3631,Improve forecast accuracy,50,90.0,2024
7898,3631,Close books faster,25,84.0,2024
7899,3632,Increase upsell,30,100.0,2024
7900,3632,Cut response time,20,104.0,2024
7901,3632,Reduce churn,40,106.0,2024
7902,3633,Reduce query cost,30,100.0,2024
7903,3633,Improve data quality,30,125.0,2024
7904,3634,Increase upsell,50,85.0,2024
7905,3634,Improve NPS,50,104.0,2024
7906,3635,Launch new module,25,96.0,2024
7907,3635,Run discovery interviews,20,76.0,2024
7908,3635,Launch new module,25,80.0,2024
7909,3636,Run discovery interviews,30,77.0,2024
7910,3636,Increase activation rate,25,83.0,2024
7911,3637,Grow qualified leads,20,95.0,2024
7912,3637,Grow organic traffic,20,124.0,2024
7913,3637,Grow organic traffic,40,84.0,2024
7914,3637,Improve CAC,30,103.0,2024
7915,3638,Reduce time-to-hire,25,89.0,2024
7916,3638,Improve eNPS,40,104.0,2024
7917,3638,Reduce time-to-hire,25,88.0,2024
7918,3639,Reduce overdue invoices,40,78.0,2024
7919,3639,Close books faster,25,77.0,2024
7920,3639,Reduce overdue invoices,30,86.0,2024
7921,3639,Improve forecast accuracy,30,72.0,2024
7922,3640,Grow organic traffic,25,83.0,2024
7923,3640,Grow organic traffic,20,95.0,2024
7924,3641,Build design system,25,111.0,2024
7925,3641,Redesign onboarding,30,106.0,2024
7926,3642,Hit quarterly quota,30,92.0,2024
7927,3642,Grow pipeline,30,49.0,2024
7928,3642,Hit quarterly quota,40,103.0,2024
7929,3642,Grow pipeline,25,64.0,2024
7930,3643,Improve eNPS,50,91.0,2024
7931,3643,Improve eNPS,20,80.0,2024
7932,3643,Improve eNPS,30,80.0,2024
7933,3643,Cut regretted attrition,30,57.0,2024
7934,3644,Cut response time,20,83.0,2024
7935,3644,Improve NPS,25,78.0,2024
7936,3645,Reduce process cost,40,90.0,2024
7937,3645,Improve SLA compliance,25,71.0,2024
7938,3645,Reduce process cost,20,89.0,2024
7939,3646,Improve win rate,25,75.0,2024
7940,3646,Hit quarterly quota,40,93.0,2024
7941,3646,Hit quarterly quota,20,69.0,2024
7942,3647,Hit quarterly quota,20,71.0,2024
7943,3647,Improve win rate,30,97.0,2024
7944,3648,Ship roadmap features,40,109.0,2024
7945,3648,Improve test coverage,25,96.0,2024
7946,3648,Ship roadmap features,30,77.0,2024
7947,3648,Reduce production incidents,50,81.0,2024
7948,3649,Close books faster,30,92.0,2024
7949,3649,Improve forecast accuracy,50,75.0,2024
7950,3649,Reduce overdue invoices,25,101.0,2024
7951,3650,Improve retention,30,80.0,2024
7952,3650,Improve retention,40,76.0,2024
7953,3651,Automate manual workflow,30,102.0,2024
7954,3651,Automate manual workflow,50,82.0,2024
7955,3652,Improve CAC,50,73.0,2024
7956,3652,Launch campaign,25,105.0,2024
7957,3653,Improve usability score,40,87.0,2024
7958,3653,Build design system,50,101.0,2024
7959,3653,Build design system,50,108.0,2024
7960,3653,Improve usability score,20,90.0,2024
7961,3654,Increase upsell,30,90.0,2024
7962,3654,Cut response time,25,80.0,2024
7963,3655,Increase activation rate,40,85.0,2024
7964,3655,Launch new module,40,85.0,2024
7965,3656,Reduce query cost,20,51.0,2024
7966,3656,Deliver self-serve dashboards,20,66.0,2024
7967,3656,Deliver self-serve dashboards,30,86.0,2024
7968,3656,Reduce query cost,30,109.0,2024
7969,3657,Hit quarterly quota,40,90.0,2024
7970,3657,Improve win rate,20,90.0,2024
7971,3658,Run discovery interviews,40,89.0,2024
7972,3658,Improve retention,30,120.0,2024
7973,3658,Increase activation rate,40,84.0,2024
7974,3659,Cut regretted attrition,40,98.0,2024
7975,3659,Cut regretted attrition,40,98.0,2024
7976,3659,Cut regretted attrition,25,86.0,2024
7977,3660,Ship roadmap features,25,102.0,2024
7978,3660,Improve test coverage,25,118.0,2024
7979,3661,Improve win rate,25,112.0,2024
7980,3661,Hit quarterly quota,20,113.0,2024
7981,3662,Ship roadmap features,20,75.0,2024
7982,3662,Reduce production incidents,20,78.0,2024
7983,3662,Cut API latency,50,74.0,2024
7984,3663,Close books faster,25,59.0,2024
7985,3663,Improve forecast accuracy,25,46.0,2024
7986,3663,Improve forecast accuracy,50,48.0,2024
7987,3664,Reduce production incidents,30,90.0,2024
7988,3664,Ship roadmap features,20,69.0,2024
7989,3665,Cut regretted attrition,40,113.0,2024
7990,3665,Reduce time-to-hire,25,91.0,2024
7991,3666,Ship roadmap features,25,93.0,2024
7992,3666,Cut API latency,20,103.0,2024
7993,3667,Increase activation rate,25,130.0,2024
7994,3667,Improve retention,30,68.0,2024
7995,3667,Improve retention,25,99.0,2024
7996,3668,Build design system,50,71.0,2024
7997,3668,Redesign onboarding,25,72.0,2024
7998,3669,Improve data quality,20,77.0,2024
7999,3669,Improve data quality,25,103.0,2024
8000,3669,Improve data quality,20,69.0,2024
8001,3670,Reduce churn,20,72.0,2024
8002,3670,Improve NPS,25,79.0,2024
8003,3671,Improve usability score,50,97.0,2024
8004,3671,Redesign onboarding,50,73.0,2024
8005,3671,Improve usability score,25,96.0,2024
8006,3672,Automate manual workflow,25,102.0,2024
8007,3672,Reduce process cost,20,103.0,2024
8008,3672,Automate manual workflow,50,91.0,2024
8009,3673,Grow qualified leads,25,70.0,2024
8010,3673,Launch campaign,25,81.0,2024
8011,3673,Improve CAC,50,74.0,2024
8012,3674,Run discovery interviews,20,91.0,2024
8013,3674,Run discovery interviews,40,95.0,2024
8014,3674,Launch new module,50,82.0,2024
8015,3675,Improve test coverage,40,111.0,2024
8016,3675,Cut API latency,40,124.0,2024
8017,3675,Improve test coverage,20,96.0,2024
8018,3676,Cut response time,40,90.0,2024
8019,3676,Increase upsell,25,91.0,2024
8020,3676,Cut response time,20,88.0,2024
8021,3676,Increase upsell,20,76.0,2024
8022,3677,Improve SLA compliance,20,73.0,2024
8023,3677,Automate manual workflow,40,60.0,2024
8024,3677,Improve SLA compliance,50,67.0,2024
8025,3677,Improve SLA compliance,40,60.0,2024
8026,3678,Ship roadmap features,40,119.0,2024
8027,3678,Reduce production incidents,25,101.0,2024
8028,3679,Improve data quality,20,82.0,2024
8029,3679,Deliver self-serve dashboards,40,98.0,2024
8030,3679,Reduce query cost,25,99.0,2024
8031,3680,Increase activation rate,40,39.0,2024
8032,3680,Launch new module,40,56.0,2024
8033,3680,Launch new module,50,55.0,2024
8034,3681,Improve win rate,30,98.0,2024
8035,3681,Expand key accounts,40,81.0,2024
8036,3682,Reduce time-to-hire,50,98.0,2024
8037,3682,Cut regretted attrition,25,99.0,2024
8038,3682,Cut regretted attrition,30,124.0,2024
8039,3683,Launch new module,20,106.0,2024
8040,3683,Improve retention,40,77.0,2024
8041,3684,Improve data quality,25,104.0,2024
8042,3684,Improve data quality,25,73.0,2024
8043,3685,Close books faster,25,96.0,2024
8044,3685,Reduce overdue invoices,20,92.0,2024
8045,3685,Close books faster,50,76.0,2024
8046,3685,Improve forecast accuracy,25,81.0,2024
8047,3686,Ship roadmap features,25,83.0,2024
8048,3686,Improve test coverage,50,92.0,2024
8049,3686,Reduce production incidents,40,98.0,2024
8050,3686,Ship roadmap features,40,71.0,2024
