salary_id,employee_id,effective_date,monthly_salary_idr,change_reason
7863,3780,2023-06-09,16880000,Market Correction
7864,3781,2018-07-20,24780000,Initial
7865,3781,2020-02-29,26770000,Annual Raise
7866,3781,2021-10-10,28330000,Promotion
7867,3781,2023-05-22,31310000,Annual Raise
7868,3782,2022-03-04,52460000,Initial
7869,3783,2023-06-26,26960000,Initial
7870,3784,2018-12-07,23750000,Initial
7871,3784,2020-06-13,25890000,Market Correction
7872,3784,2021-12-19,28720000,Adjustment
7873,3784,2023-06-26,31200000,Adjustment
7874,3785,2016-11-21,4290000,Initial
7875,3785,2018-07-06,4750000,Annual Raise
7876,3785,2020-02-19,5030000,Annual Raise
7877,3785,2021-10-03,5470000,Adjustment
7878,3785,2023-05-19,6090000,Annual Raise
7879,3786,2020-09-04,24540000,Initial
7880,3786,2022-11-03,26320000,Promotion
7881,3787,2019-06-19,16890000,Initial
7882,3787,2021-04-23,18250000,Market Correction
7883,3787,2023-02-26,19950000,Promotion
7884,3788,2022-12-24,20920000,Initial
7885,3789,2016-08-20,35500000,Initial
7886,3789,2018-04-23,37780000,Adjustment
7887,3789,2019-12-25,40510000,Adjustment
7888,3789,2021-08-27,42590000,Adjustment
7889,3789,2023-04-30,46070000,Adjustment
7890,3790,2019-04-27,32220000,Initial
7891,3790,2020-11-09,35600000,Promotion
7892,3790,2022-05-25,38190000,Adjustment
7893,3791,2018-08-19,18940000,Initial
7894,3791,2020-03-22,20670000,Market Correction
7895,3791,2021-10-25,21840000,Promotion
7896,3791,2023-05-30,23150000,Annual Raise
7897,3792,2021-02-22,21750000,Initial
7898,3793,2017-10-01,23860000,Initial
7899,3793,2019-07-25,25560000,Promotion
7900,3793,2021-05-17,28190000,Market Correction
7901,3793,2023-03-10,30280000,Adjustment
7902,3794,2016-08-18,48410000,Initial
7903,3794,2018-03-30,50500000,Promotion
7904,3795,2024-05-25,19930000,Initial
7905,3796,2019-08-16,30110000,Initial
7906,3796,2021-04-28,32990000,Promotion
7907,3797,2023-05-17,22400000,Initial
7908,3798,2019-11-02,54090000,Initial
7909,3798,2021-07-23,58980000,Promotion
7910,3798,2023-04-13,65520000,Adjustment
7911,3799,2015-11-12,18910000,Initial
7912,3799,2017-05-21,20170000,Adjustment
7913,3799,2018-11-28,22170000,Annual Raise
7914,3799,2020-06-07,23430000,Market Correction
7915,3799,2021-12-15,25790000,Adjustment
7916,3799,2023-06-24,28120000,Annual Raise
7917,3800,2023-12-03,25800000,Initial
7918,3801,2021-01-01,12970000,Initial
7919,3801,2023-01-01,14320000,Promotion
7920,3802,2023-01-18,23350000,Initial
7921,3803,2020-03-20,29880000,Initial
7922,3803,2021-10-23,31600000,Adjustment
7923,3803,2023-05-29,34010000,Annual Raise
7924,3804,2020-07-29,13100000,Initial
7925,3804,2022-10-15,14430000,Adjustment
7926,3805,2015-04-01,19960000,Initial
7927,3805,2016-11-14,20770000,Market Correction
7928,3805,2018-07-01,22120000,Market Correction
7929,3805,2020-02-15,23290000,Promotion
7930,3805,2021-10-01,24620000,Annual Raise
7931,3805,2023-05-18,26070000,Promotion
7932,3806,2020-05-06,10440000,Initial
7933,3806,2021-11-24,11370000,Promotion
7934,3806,2023-06-14,12180000,Market Correction
7935,3807,2015-09-25,17430000,Initial
7936,3807,2017-04-11,19360000,Annual Raise
7937,3807,2018-10-27,20670000,Annual Raise
7938,3807,2020-05-14,22970000,Market Correction
7939,3807,2021-11-29,24260000,Promotion
7940,3807,2023-06-16,27120000,Adjustment
7941,3808,2023-01-01,13270000,Initial
7942,3809,2019-06-12,52280000,Initial
7943,3809,2021-04-18,55740000,Adjustment
7944,3809,2023-02-24,61560000,Adjustment
7945,3810,2018-09-15,22580000,Initial
7946,3810,2020-04-12,25070000,Annual Raise
7947,3810,2021-11-08,26170000,Promotion
7948,3810,2023-06-06,29000000,Adjustment
7949,3811,2023-08-05,33290000,Initial
7950,3812,2021-11-01,13410000,Initial
7951,3813,2021-11-19,31910000,Initial
7952,3814,2017-10-16,20330000,Initial
7953,3814,2019-08-05,21310000,Adjustment
7954,3814,2021-05-25,23170000,Promotion
7955,3814,2023-03-14,24630000,Annual Raise
7956,3815,2022-04-13,29100000,Initial
7957,3816,2016-01-21,17000000,Initial
7958,3816,2017-11-04,18060000,Adjustment
7959,3816,2019-08-20,19780000,Market Correction
7960,3816,2021-06-03,21550000,Promotion
7961,3816,2023-03-19,23380000,Annual Raise
7962,3817,2024-01-10,33000000,Initial
7963,3818,2017-01-19,42870000,Initial
7964,3818,2018-08-22,46270000,Promotion
7965,3818,2020-03-25,48800000,Annual Raise
7966,3818,2021-10-27,52570000,Market Correction
7967,3818,2023-05-31,58150000,Market Correction
7968,3819,2024-11-09,12890000,Initial
7969,3820,2017-04-01,17530000,Initial
7970,3820,2018-10-19,18370000,Adjustment
7971,3820,2020-05-07,19150000,Annual Raise
7972,3820,2021-11-25,20030000,Market Correction
7973,3820,2023-06-14,22020000,Adjustment
7974,3821,2020-01-25,10910000,Initial
7975,3821,2021-09-17,12160000,Adjustment
7976,3821,2023-05-11,13540000,Market Correction
7977,3822,2021-03-31,23140000,Initial
7978,3822,2023-02-15,24230000,Promotion
7979,3823,2020-12-07,15860000,Initial
7980,3824,2024-08-20,27960000,Initial
7981,3825,2017-01-14,25460000,Initial
7982,3825,2018-08-18,26680000,Adjustment
7983,3825,2020-03-22,28220000,Annual Raise
7984,3825,2021-10-25,31130000,Promotion
7985,3825,2023-05-30,32570000,Annual Raise
7986,3826,2021-09-22,12010000,Initial
7987,3826,2023-05-13,12700000,Market Correction
7988,3827,2020-09-09,28750000,Initial
7989,3827,2022-11-05,31670000,Market Correction
7990,3828,2021-01-10,37940000,Initial
7991,3828,2023-01-06,40660000,Promotion
7992,3829,2018-04-08,12570000,Initial
7993,3829,2019-12-14,13520000,Adjustment
7994,3829,2021-08-20,14830000,Annual Raise
7995,3829,2023-04-27,16120000,Market Correction
7996,3830,2016-02-13,11080000,Initial
7997,3830,2017-11-23,12220000,Market Correction
7998,3830,2019-09-03,13520000,Annual Raise
7999,3830,2021-06-13,14540000,Annual Raise
8000,3830,2023-03-24,16180000,Promotion
8001,3831,2020-02-06,19380000,Initial
8002,3831,2021-09-25,21630000,Promotion
8003,3831,2023-05-15,24000000,Market Correction
8004,3832,2016-04-21,16060000,Initial
8005,3832,2018-01-16,17530000,Promotion
8006,3832,2019-10-13,18450000,Market Correction
8007,3832,2021-07-10,19980000,Market Correction
8008,3832,2023-04-06,20910000,Annual Raise
8009,3833,2016-08-02,14020000,Initial
8010,3833,2018-04-08,14690000,Market Correction
8011,3833,2019-12-14,15890000,Promotion
8012,3833,2021-08-20,17180000,Annual Raise
8013,3833,2023-04-27,18700000,Market Correction
8014,3834,2015-06-20,9070000,Initial
8015,3834,2017-01-20,9490000,Promotion
8016,3834,2018-08-24,9980000,Adjustment
8017,3834,2020-03-26,10410000,Annual Raise
8018,3834,2021-10-28,11340000,Promotion
8019,3834,2023-05-31,12200000,Adjustment
8020,3835,2024-07-04,35370000,Initial
8021,3836,2023-06-28,28240000,Initial
8022,3837,2020-01-09,15100000,Initial
8023,3837,2021-09-06,16280000,Promotion
8024,3837,2023-05-05,17680000,Promotion
8025,3838,2019-07-14,21180000,Initial
8026,3838,2021-05-10,22790000,Promotion
8027,3838,2023-03-07,23840000,Adjustment
8028,3839,2016-03-03,9800000,Initial
8029,3839,2017-12-08,10290000,Annual Raise
8030,3839,2019-09-14,11340000,Promotion
8031,3839,2021-06-20,12250000,Annual Raise
8032,3839,2023-03-27,13500000,Market Correction
8033,3840,2020-07-31,14450000,Initial
8034,3840,2022-10-16,15550000,Promotion
8035,3841,2020-11-30,18960000,Initial
8036,3841,2022-12-16,20290000,Promotion
8037,3842,2021-08-03,11730000,Initial
8038,3842,2023-04-18,12300000,Promotion
8039,3843,2023-04-16,21780000,Initial
8040,3844,2017-02-10,12490000,Initial
8041,3844,2018-09-09,13640000,Market Correction
8042,3844,2020-04-07,14710000,Adjustment
8043,3844,2021-11-05,15490000,Adjustment
8044,3844,2023-06-04,16460000,Annual Raise
8045,3845,2023-04-14,32360000,Initial
8046,3846,2017-05-28,11160000,Initial
8047,3846,2018-12-04,12040000,Annual Raise
8048,3846,2020-06-11,12990000,Annual Raise
8049,3846,2021-12-18,14090000,Adjustment
8050,3846,2023-06-26,14880000,Adjustment
8051,3847,2015-10-26,22630000,Initial
8052,3847,2017-05-07,23790000,Adjustment
8053,3847,2018-11-17,25520000,Promotion
8054,3847,2020-05-29,26750000,Adjustment
8055,3847,2021-12-09,28640000,Adjustment
8056,3847,2023-06-21,31910000,Promotion
8057,3848,2015-07-05,24950000,Initial
8058,3848,2017-02-02,26640000,Annual Raise
8059,3848,2018-09-03,27960000,Promotion
8060,3848,2020-04-03,29360000,Adjustment
8061,3848,2021-11-02,32470000,Promotion
8062,3848,2023-06-03,35630000,Adjustment
8063,3849,2018-04-04,15060000,Initial
8064,3849,2019-11-07,15910000,Annual Raise
8065,3850,2016-12-26,20290000,Initial
8066,3850,2018-08-03,22250000,Adjustment
8067,3850,2020-03-11,24910000,Market Correction
8068,3850,2021-10-17,27300000,Market Correction
8069,3850,2023-05-26,29860000,Adjustment
8070,3851,2015-07-03,36100000,Initial
8071,3851,2017-01-31,38640000,Annual Raise
8072,3851,2018-09-01,42900000,Annual Raise
8073,3851,2020-04-02,45860000,Market Correction
8074,3851,2021-11-01,50540000,Annual Raise
8075,3851,2023-06-02,53780000,Adjustment
8076,3852,2024-11-21,17280000,Initial
8077,3853,2017-04-19,15310000,Initial
8078,3853,2018-11-02,16960000,Market Correction
8079,3853,2020-05-18,17680000,Adjustment
8080,3853,2021-12-02,19170000,Annual Raise
8081,3853,2023-06-18,20600000,Adjustment
8082,3854,2019-08-04,51520000,Initial
8083,3854,2021-05-24,56110000,Annual Raise
8084,3854,2023-03-14,59540000,Adjustment
8085,3855,2018-02-13,33980000,Initial
8086,3855,2019-11-03,36710000,Market Correction
8087,3855,2021-07-24,39580000,Adjustment
8088,3855,2023-04-13,42130000,Promotion
8089,3856,2017-11-04,17610000,Initial
8090,3856,2019-08-19,18820000,Annual Raise
8091,3856,2021-06-03,20040000,Promotion
8092,3856,2023-03-19,21260000,Market Correction
8093,3857,2022-10-21,15740000,Initial
8094,3858,2015-10-16,10950000,Initial
8095,3858,2017-04-28,11540000,Annual Raise
8096,3858,2018-11-10,12240000,Adjustment
8097,3858,2020-05-24,13080000,Adjustment
8098,3858,2021-12-06,13640000,Promotion
8099,3858,2023-06-20,14790000,Adjustment
8100,3859,2015-09-30,24500000,Initial
8101,3859,2017-04-15,26860000,Adjustment
8102,3859,2018-10-31,29620000,Annual Raise
8103,3859,2020-05-16,32610000,Annual Raise
8104,3859,2021-12-01,36420000,Promotion
8105,3859,2023-06-17,38650000,Market Correction
8106,3860,2022-08-20,39000000,Initial
8107,3861,2018-03-12,18390000,Initial
8108,3861,2019-11-23,19530000,Annual Raise
8109,3861,2021-08-06,21340000,Annual Raise
8110,3861,2023-04-20,22910000,Annual Raise
8111,3862,2019-06-06,20910000,Initial
8112,3862,2021-04-14,22560000,Promotion
8113,3862,2023-02-22,25020000,Adjustment
8114,3863,2017-04-02,22350000,Initial
8115,3863,2018-10-20,24940000,Market Correction
8116,3863,2020-05-08,27060000,Adjustment
8117,3863,2021-11-25,28430000,Adjustment
8118,3863,2023-06-14,29700000,Promotion
8119,3864,2016-04-01,9840000,Initial
8120,3864,2017-12-31,10250000,Promotion
8121,3864,2019-10-01,11090000,Annual Raise
8122,3864,2021-07-02,11760000,Promotion
8123,3864,2023-04-02,12840000,Promotion
8124,3865,2017-09-17,20360000,Initial
8125,3865,2019-07-14,21980000,Market Correction
8126,3865,2021-05-10,23200000,Market Correction
8127,3865,2023-03-07,25680000,Market Correction
8128,3866,2019-12-16,27360000,Initial
8129,3866,2021-08-21,29710000,Market Correction
8130,3866,2023-04-27,32390000,Market Correction
8131,3867,2023-08-14,16360000,Initial
8132,3868,2018-10-30,8910000,Initial
8133,3868,2020-05-15,9830000,Promotion
8134,3868,2021-11-30,10770000,Promotion
8135,3868,2023-06-17,11940000,Adjustment
8136,3869,2020-03-07,19430000,Initial
8137,3869,2022-03-26,20890000,Promotion
8138,3870,2018-04-10,15000000,Initial
8139,3870,2019-12-15,15990000,Promotion
8140,3870,2021-08-21,17720000,Market Correction
8141,3870,2023-04-27,19350000,Annual Raise
8142,3871,2018-10-07,9910000,Initial
8143,3871,2020-04-28,11060000,Adjustment
8144,3871,2021-11-19,11520000,Annual Raise
8145,3871,2023-06-11,12860000,Annual Raise
8146,3872,2015-10-12,32210000,Initial
8147,3872,2017-04-25,34830000,Promotion
8148,3872,2018-11-08,36400000,Annual Raise
8149,3872,2020-05-22,39470000,Promotion
8150,3872,2021-12-05,42540000,Adjustment
8151,3872,2023-06-19,46600000,Promotion
8152,3873,2016-08-10,17570000,Initial
8153,3873,2018-04-15,19100000,Adjustment
8154,3873,2019-12-19,21010000,Promotion
8155,3873,2021-08-23,23100000,Adjustment
8156,3873,2023-04-28,25210000,Annual Raise
8157,3874,2019-08-07,25000000,Initial
8158,3874,2021-05-26,27170000,Market Correction
8159,3874,2023-03-15,28910000,Market Correction
8160,3875,2023-02-13,14620000,Initial
8161,3876,2022-09-03,10560000,Initial
8162,3877,2023-08-15,11050000,Initial
8163,3878,2021-04-27,9100000,Initial
8164,3878,2023-02-28,9590000,Promotion
8165,3879,2021-05-29,35160000,Initial
8166,3879,2023-03-16,37250000,Promotion
8167,3880,2020-01-16,63730000,Initial
8168,3880,2021-09-11,68260000,Adjustment
8169,3880,2023-05-08,73940000,Market Correction
8170,3881,2018-11-14,27700000,Initial
8171,3881,2020-05-27,29020000,Promotion
8172,3881,2021-12-08,30870000,Promotion
8173,3881,2023-06-21,33600000,Adjustment
8174,3882,2020-02-04,22370000,Initial
8175,3882,2021-09-23,24960000,Promotion
8176,3882,2023-05-14,27920000,Promotion
8177,3883,2022-02-22,28770000,Initial
8178,3884,2019-02-16,20940000,Initial
8179,3884,2021-01-31,23030000,Adjustment
8180,3884,2023-01-16,25390000,Promotion
8181,3885,2015-06-24,15480000,Initial
8182,3885,2017-01-23,16830000,Market Correction
8183,3885,2018-08-26,18790000,Adjustment
8184,3885,2020-03-28,19700000,Annual Raise
8185,3885,2021-10-29,20500000,Market Correction
8186,3885,2023-06-01,21360000,Market Correction
8187,3886,2019-07-06,30070000,Initial
8188,3886,2021-07-06,32610000,Adjustment
8189,3887,2019-09-21,22730000,Initial
8190,3887,2021-06-25,25340000,Annual Raise
8191,3887,2023-03-30,27610000,Market Correction
8192,3888,2019-05-11,19350000,Initial
8193,3888,2021-03-28,20370000,Adjustment
8194,3888,2023-02-13,21900000,Adjustment
8195,3889,2016-06-29,13530000,Initial
8196,3889,2018-03-12,14820000,Promotion
8197,3889,2019-11-24,16100000,Adjustment
8198,3889,2021-08-06,17510000,Promotion
8199,3889,2023-04-20,19160000,Promotion
8200,3890,2021-05-17,34420000,Initial
8201,3890,2023-03-10,35900000,Market Correction
8202,3891,2020-03-12,48120000,Initial
8203,3891,2021-10-18,51630000,Promotion
8204,3891,2023-05-26,54770000,Adjustment
8205,3892,2017-05-24,8650000,Initial
8206,3892,2018-11-30,9430000,Adjustment
8207,3892,2020-06-08,10520000,Annual Raise
8208,3892,2021-12-16,11610000,Market Correction
8209,3892,2023-06-25,12210000,Adjustment
8210,3893,2018-05-15,10790000,Initial
8211,3893,2020-01-10,11460000,Promotion
8212,3893,2021-09-07,12280000,Adjustment
8213,3893,2023-05-06,12870000,Annual Raise
8214,3894,2017-06-08,20190000,Initial
8215,3894,2018-12-12,21490000,Adjustment
8216,3894,2020-06-17,24040000,Promotion
8217,3894,2021-12-22,26020000,Adjustment
8218,3894,2023-06-28,27530000,Adjustment
8219,3895,2017-01-08,15760000,Initial
8220,3895,2018-08-14,16700000,Market Correction
8221,3895,2020-03-19,18610000,Annual Raise
8222,3895,2021-10-23,19730000,Promotion
8223,3895,2023-05-29,20590000,Market Correction
8224,3896,2021-05-13,21760000,Initial
8225,3896,2023-03-08,23130000,Market Correction
8226,3897,2022-03-11,13580000,Initial
8227,3898,2020-04-03,23530000,Initial
8228,3898,2021-11-02,26290000,Adjustment
8229,3898,2023-06-03,28330000,Adjustment
8230,3899,2018-07-19,45790000,Initial
8231,3899,2020-02-28,50370000,Promotion
8232,3899,2021-10-10,52830000,Adjustment
8233,3899,2023-05-22,54960000,Annual Raise
8234,3900,2022-08-01,43230000,Initial
8235,3901,2018-09-19,13380000,Initial
8236,3901,2020-04-15,14200000,Market Correction
8237,3901,2021-11-10,15160000,Market Correction
8238,3901,2023-06-07,16460000,Adjustment
8239,3902,2017-04-11,16350000,Initial
8240,3902,2018-10-27,18050000,Annual Raise
8241,3902,2020-05-13,18820000,Adjustment
8242,3902,2021-11-29,19740000,Market Correction
8243,3902,2023-06-16,21690000,Annual Raise
8244,3903,2019-01-26,13240000,Initial
8245,3903,2021-01-17,14330000,Promotion
8246,3903,2023-01-09,15890000,Annual Raise
8247,3904,2020-04-29,13780000,Initial
8248,3904,2021-11-19,14650000,Annual Raise
8249,3904,2023-06-11,15650000,Adjustment
8250,3905,2023-12-31,14690000,Initial
8251,3906,2020-12-20,11190000,Initial
8252,3906,2022-12-26,11860000,Adjustment
8253,3907,2022-11-06,11050000,Initial
8254,3908,2016-04-09,17310000,Initial
8255,3908,2018-01-06,18680000,Promotion
8256,3908,2019-10-06,19790000,Market Correction
8257,3908,2021-07-05,20920000,Promotion
8258,3908,2023-04-04,23230000,Adjustment
8259,3909,2023-06-23,27150000,Initial
8260,3910,2023-08-09,18590000,Initial
8261,3911,2020-01-07,18320000,Initial
8262,3911,2021-09-05,19830000,Adjustment
8263,3911,2023-05-05,21800000,Market Correction
8264,3912,2018-10-23,12220000,Initial
8265,3912,2020-05-10,13290000,Market Correction
8266,3912,2021-11-27,13830000,Market Correction
8267,3912,2023-06-15,14430000,Market Correction
8268,3913,2021-12-31,28700000,Initial
8269,3913,2023-07-02,31390000,Market Correction
8270,3914,2023-11-14,12080000,Initial
8271,3915,2018-04-12,25220000,Initial
8272,3915,2019-12-17,27980000,Adjustment
8273,3915,2021-08-22,30700000,Market Correction
8274,3915,2023-04-28,33550000,Annual Raise
8275,3916,2015-03-07,24320000,Initial
8276,3916,2016-10-25,27200000,Market Correction
8277,3916,2018-06-15,29020000,Annual Raise
8278,3916,2020-02-03,32130000,Market Correction
8279,3916,2021-09-23,35440000,Annual Raise
8280,3916,2023-05-14,37410000,Market Correction
8281,3917,2019-02-04,57320000,Initial
8282,3917,2021-01-23,62400000,Annual Raise
8283,3917,2023-01-12,65690000,Annual Raise
8284,3918,2020-06-28,18140000,Initial
8285,3918,2021-12-29,20130000,Adjustment
8286,3918,2023-07-01,21060000,Market Correction
8287,3919,2022-11-09,30300000,Initial
8288,3920,2015-06-15,14360000,Initial
8289,3920,2016-12-14,15570000,Annual Raise
8290,3920,2018-06-16,16390000,Annual Raise
8291,3920,2019-12-16,17770000,Annual Raise
8292,3920,2021-06-17,18480000,Promotion
8293,3920,2022-12-17,20660000,Adjustment
8294,3921,2018-09-25,18100000,Initial
8295,3921,2020-04-19,19490000,Market Correction
8296,3921,2021-11-13,20910000,Annual Raise
8297,3921,2023-06-08,22120000,Adjustment
8298,3922,2023-03-29,31150000,Initial
8299,3923,2019-04-06,31350000,Initial
8300,3923,2021-03-05,33920000,Market Correction
8301,3923,2023-02-02,36370000,Market Correction
8302,3924,2018-10-06,18690000,Initial
8303,3924,2020-04-27,20410000,Adjustment
8304,3924,2021-11-18,22190000,Market Correction
8305,3924,2023-06-11,23670000,Market Correction
8306,3925,2019-07-26,38450000,Initial
8307,3925,2021-05-18,41950000,Adjustment
8308,3925,2023-03-11,43760000,Annual Raise
8309,3926,2021-03-12,20500000,Initial
8310,3926,2023-02-05,22810000,Adjustment
8311,3927,2022-07-14,33030000,Initial
8312,3928,2015-04-05,9150000,Initial
8313,3928,2016-11-18,10070000,Annual Raise
8314,3928,2018-07-04,10960000,Market Correction
8315,3928,2020-02-17,11980000,Annual Raise
8316,3928,2021-10-02,12770000,Annual Raise
8317,3928,2023-05-18,13930000,Market Correction
8318,3929,2019-03-10,28760000,Initial
8319,3929,2021-01-13,30010000,Market Correction
8320,3930,2015-02-09,12620000,Initial
8321,3930,2016-10-03,13320000,Adjustment
8322,3930,2018-05-28,14820000,Adjustment
8323,3930,2020-01-21,16140000,Promotion
8324,3930,2021-09-14,17200000,Promotion
8325,3930,2023-05-09,18420000,Adjustment
8326,3931,2016-10-01,23760000,Initial
8327,3931,2018-05-26,25920000,Promotion
8328,3931,2020-01-19,27320000,Adjustment
8329,3931,2021-09-13,30150000,Market Correction
8330,3931,2023-05-09,33700000,Adjustment
8331,3932,2023-10-25,27970000,Initial
8332,3933,2017-03-28,13150000,Initial
8333,3933,2018-10-16,14720000,Annual Raise
8334,3933,2020-05-05,16330000,Adjustment
8335,3933,2021-11-23,17150000,Adjustment
8336,3933,2023-06-13,18130000,Annual Raise
8337,3934,2015-01-16,23380000,Initial
8338,3934,2016-09-13,24590000,Adjustment
8339,3934,2018-05-12,27500000,Market Correction
8340,3934,2020-01-09,30410000,Market Correction
8341,3934,2021-09-06,32070000,Promotion
8342,3934,2023-05-05,35670000,Market Correction
8343,3935,2023-01-15,20900000,Initial
8344,3936,2024-03-02,41600000,Initial
8345,3937,2018-03-25,20580000,Initial
8346,3937,2019-12-03,21910000,Adjustment
8347,3937,2021-08-13,24480000,Adjustment
8348,3937,2023-04-23,26100000,Annual Raise
8349,3938,2019-12-18,20550000,Initial
8350,3939,2017-12-14,30610000,Initial
8351,3939,2019-08-06,33920000,Promotion
8352,3939,2021-03-28,37890000,Adjustment
8353,3939,2022-11-18,41110000,Promotion
8354,3940,2022-11-18,10460000,Initial
8355,3941,2023-06-25,9930000,Initial
8356,3942,2021-09-29,30410000,Initial
8357,3942,2023-05-17,34040000,Market Correction
8358,3943,2017-10-24,16360000,Initial
8359,3943,2019-08-11,17560000,Annual Raise
8360,3943,2021-05-29,19340000,Market Correction
8361,3943,2023-03-16,21510000,Promotion
8362,3944,2022-05-06,39840000,Initial
8363,3945,2015-09-22,12260000,Initial
8364,3945,2017-03-25,12810000,Adjustment
8365,3945,2018-09-27,13740000,Market Correction
8366,3945,2020-03-31,14970000,Annual Raise
8367,3946,2021-12-13,22380000,Initial
8368,3946,2023-06-23,24120000,Adjustment
8369,3947,2015-02-19,8550000,Initial
8370,3947,2016-10-11,8980000,Annual Raise
8371,3947,2018-06-04,9950000,Promotion
8372,3947,2020-01-26,10830000,Adjustment
8373,3947,2021-09-17,11860000,Annual Raise
8374,3947,2023-05-11,13150000,Promotion
8375,3948,2022-10-30,33610000,Initial
8376,3949,2023-02-26,46250000,Initial
8377,3950,2019-02-26,37370000,Initial
8378,3950,2021-02-07,40100000,Adjustment
8379,3950,2023-01-20,43090000,Market Correction
8380,3951,2017-07-23,9990000,Initial
8381,3951,2019-06-02,10570000,Market Correction
8382,3951,2021-04-12,11800000,Promotion
8383,3951,2023-02-21,12420000,Market Correction
8384,3952,2020-03-19,35610000,Initial
8385,3952,2021-10-23,39450000,Adjustment
8386,3952,2023-05-29,41920000,Annual Raise
8387,3953,2020-03-14,20980000,Initial
8388,3953,2021-10-19,21820000,Market Correction
8389,3953,2023-05-27,23600000,Promotion
8390,3954,2023-04-11,31420000,Initial
8391,3955,2023-11-03,6300000,Initial
8392,3956,2015-02-27,18660000,Initial
8393,3956,2016-10-18,20550000,Adjustment
8394,3956,2018-06-09,22560000,Promotion
8395,3956,2020-01-30,24470000,Market Correction
8396,3956,2021-09-20,27030000,Annual Raise
8397,3956,2023-05-12,29440000,Market Correction
8398,3957,2021-08-25,47090000,Initial
8399,3957,2023-04-29,52140000,Promotion
8400,3958,2020-04-18,30680000,Initial
8401,3958,2021-11-12,32530000,Adjustment
8402,3958,2023-06-08,34050000,Adjustment
8403,3959,2019-05-26,27750000,Initial
8404,3959,2021-04-07,29020000,Promotion
8405,3959,2023-02-18,30870000,Annual Raise
8406,3960,2020-06-15,18370000,Initial
8407,3960,2021-12-20,19220000,Annual Raise
8408,3960,2023-06-27,20350000,Annual Raise
8409,3961,2020-06-19,16950000,Initial
8410,3961,2021-12-23,18120000,Annual Raise
8411,3961,2023-06-28,18910000,Promotion
8412,3962,2015-10-02,14790000,Initial
8413,3962,2017-04-17,15740000,Market Correction
8414,3962,2018-11-01,17060000,Market Correction
8415,3962,2020-05-17,17980000,Adjustment
8416,3962,2021-12-01,19940000,Annual Raise
8417,3962,2023-06-17,21800000,Promotion
8418,3963,2016-08-02,15350000,Initial
8419,3963,2018-04-08,16560000,Annual Raise
8420,3963,2019-12-14,18430000,Adjustment
8421,3963,2021-08-20,19340000,Adjustment
8422,3963,2023-04-27,20910000,Promotion
8423,3964,2020-07-02,15540000,Initial
8424,3965,2022-09-02,30850000,Initial
8425,3966,2020-12-09,12200000,Initial
8426,3966,2022-12-21,13330000,Market Correction
8427,3967,2019-02-22,14130000,Initial
8428,3967,2021-02-04,15510000,Market Correction
8429,3967,2023-01-18,16860000,Adjustment
8430,3968,2019-02-24,13580000,Initial
8431,3968,2021-02-05,14320000,Market Correction
8432,3968,2023-01-19,15310000,Market Correction
8433,3969,2024-10-11,23340000,Initial
8434,3970,2023-10-28,12820000,Initial
8435,3971,2016-06-04,35700000,Initial
8436,3971,2018-02-20,38910000,Annual Raise
8437,3971,2019-11-09,41540000,Promotion
8438,3971,2021-07-27,45260000,Market Correction
8439,3971,2023-04-15,50040000,Adjustment
8440,3972,2022-12-10,47650000,Initial
8441,3973,2020-06-24,17990000,Initial
8442,3973,2021-12-26,19090000,Market Correction
8443,3973,2023-06-30,20740000,Promotion
8444,3974,2019-04-23,16910000,Initial
8445,3974,2021-03-16,18900000,Annual Raise
8446,3974,2023-02-07,21050000,Promotion
8447,3975,2020-03-10,16670000,Initial
8448,3975,2021-10-17,18440000,Market Correction
8449,3975,2023-05-26,19870000,Promotion
8450,3976,2019-05-15,29120000,Initial
8451,3976,2021-03-31,31800000,Adjustment
8452,3976,2023-02-15,33600000,Adjustment
8453,3977,2024-07-04,26590000,Initial
8454,3978,2018-09-02,28230000,Initial
8455,3978,2020-04-02,31210000,Adjustment
8456,3978,2021-11-01,34120000,Promotion
8457,3978,2023-06-02,36360000,Adjustment
8458,3979,2023-10-15,19750000,Initial
8459,3980,2021-10-13,26030000,Initial
8460,3980,2023-05-24,28710000,Market Correction
8461,3981,2021-09-13,44330000,Initial
8462,3981,2023-05-09,47430000,Market Correction
8463,3982,2020-11-14,14350000,Initial
8464,3982,2022-12-08,15260000,Promotion
8465,3983,2019-09-29,18750000,Initial
8466,3983,2021-06-30,20160000,Promotion
8467,3983,2023-04-01,21830000,Annual Raise
8468,3984,2016-08-13,11670000,Initial
8469,3984,2018-04-17,12890000,Annual Raise
8470,3984,2019-12-21,13440000,Promotion
8471,3984,2021-08-24,14890000,Promotion
8472,3984,2023-04-29,16610000,Promotion
8473,3985,2015-11-19,12250000,Initial
8474,3985,2017-05-27,13220000,Adjustment
8475,3985,2018-12-03,14220000,Market Correction
8476,3985,2020-06-10,15870000,Market Correction
8477,3985,2021-12-17,17280000,Annual Raise
8478,3985,2023-06-25,18310000,Market Correction
8479,3986,2021-03-24,43430000,Initial
8480,3986,2023-02-11,46250000,Annual Raise
8481,3987,2018-01-25,15530000,Initial
8482,3987,2019-10-20,16660000,Market Correction
8483,3987,2021-07-14,18630000,Promotion
8484,3987,2023-04-08,19980000,Annual Raise
8485,3988,2018-03-12,11430000,Initial
8486,3989,2015-08-03,25330000,Initial
8487,3989,2017-02-26,27060000,Market Correction
