review_id,employee_id,review_period,review_score,reviewer_id
6938,3121,2023-H1,4.5,3041.0
6939,3121,2023-H2,3.8,3041.0
6940,3121,2024-H1,3.5,3041.0
6941,3121,2024-H2,3.9,3041.0
6942,3122,2023-H1,3.5,4636.0
6943,3122,2023-H2,2.9,4636.0
6944,3122,2024-H1,4.3,4636.0
6945,3122,2024-H2,3.4,4636.0
6946,3123,2023-H1,2.7,2825.0
6947,3123,2023-H2,2.7,2825.0
6948,3123,2024-H1,3.1,2825.0
6949,3123,2024-H2,2.1,2825.0
6950,3124,2024-H2,2.8,1496.0
6951,3125,2023-H1,3.1,1918.0
6952,3125,2023-H2,3.1,1918.0
6953,3125,2024-H1,3.2,1918.0
6954,3125,2024-H2,2.8,1918.0
6955,3126,2023-H2,3.4,3659.0
6956,3126,2024-H1,3.3,3659.0
6957,3126,2024-H2,4.2,3659.0
6958,3127,2023-H1,4.1,2002.0
6959,3127,2023-H2,4.2,2002.0
6960,3127,2024-H1,4.2,2002.0
6961,3127,2024-H2,3.6,2002.0
6962,3128,2024-H2,4.0,4616.0
6963,3129,2023-H1,4.4,4242.0
6964,3129,2023-H2,4.2,4242.0
6965,3129,2024-H1,3.9,4242.0
6966,3129,2024-H2,4.6,4242.0
6967,3130,2023-H1,3.8,4497.0
6968,3130,2023-H2,3.8,4497.0
6969,3130,2024-H1,3.8,4497.0
6970,3130,2024-H2,4.2,4497.0
6971,3131,2023-H1,1.6,3103.0
6972,3131,2023-H2,2.7,3103.0
6973,3132,2023-H1,5.0,3170.0
6974,3132,2023-H2,4.1,3170.0
6975,3132,2024-H1,3.6,3170.0
6976,3132,2024-H2,4.8,3170.0
6977,3133,2023-H1,4.2,4642.0
6978,3133,2023-H2,4.0,4642.0
6979,3133,2024-H1,4.7,4642.0
6980,3133,2024-H2,4.4,4642.0
6981,3134,2023-H1,4.2,2306.0
6982,3134,2023-H2,3.6,2306.0
6983,3134,2024-H1,3.9,2306.0
6984,3134,2024-H2,3.0,2306.0
6985,3135,2023-H1,3.3,4815.0
6986,3135,2023-H2,2.8,4815.0
6987,3135,2024-H1,3.0,4815.0
6988,3135,2024-H2,3.5,4815.0
6989,3136,2024-H1,3.5,1796.0
6990,3136,2024-H2,2.9,1796.0
6991,3137,2023-H1,4.2,4863.0
6992,3137,2023-H2,3.5,4863.0
6993,3137,2024-H1,3.6,4863.0
6994,3137,2024-H2,3.2,4863.0
6995,3138,2023-H1,3.0,4093.0
6996,3138,2023-H2,3.4,4093.0
6997,3138,2024-H1,3.8,4093.0
6998,3138,2024-H2,3.2,4093.0
6999,3139,2023-H1,3.3,5093.0
7000,3139,2023-H2,3.2,5093.0
7001,3139,2024-H1,2.5,5093.0
7002,3139,2024-H2,3.7,5093.0
7003,3140,2023-H1,3.7,2767.0
7004,3140,2023-H2,3.8,2767.0
7005,3140,2024-H1,3.2,2767.0
7006,3140,2024-H2,4.1,2767.0
7007,3141,2023-H1,4.0,2330.0
7008,3141,2023-H2,4.1,2330.0
7009,3141,2024-H1,4.3,2330.0
7010,3141,2024-H2,4.3,2330.0
7011,3142,2023-H2,2.6,1766.0
7012,3142,2024-H1,2.7,1766.0
7013,3142,2024-H2,2.6,1766.0
7014,3143,2023-H1,4.4,4969.0
7015,3143,2023-H2,4.7,4969.0
7016,3144,2023-H1,2.8,2828.0
7017,3144,2023-H2,4.1,2828.0
7018,3144,2024-H1,3.1,2828.0
7019,3144,2024-H2,3.2,2828.0
7020,3145,2023-H1,3.1,4614.0
7021,3145,2023-H2,3.0,4614.0
7022,3145,2024-H1,3.0,4614.0
7023,3145,2024-H2,3.0,4614.0
7024,3146,2023-H1,2.6,3366.0
7025,3146,2023-H2,3.4,3366.0
7026,3147,2023-H1,2.9,4606.0
7027,3147,2023-H2,2.3,4606.0
7028,3148,2023-H1,3.2,1402.0
7029,3148,2023-H2,3.1,1402.0
7030,3148,2024-H1,3.4,1402.0
7031,3148,2024-H2,3.7,1402.0
7032,3149,2023-H1,2.9,3027.0
7033,3149,2023-H2,3.0,3027.0
7034,3149,2024-H1,2.5,3027.0
7035,3149,2024-H2,3.6,3027.0
7036,3150,2023-H1,4.2,2398.0
7037,3150,2023-H2,3.6,2398.0
7038,3150,2024-H1,4.5,2398.0
7039,3150,2024-H2,3.8,2398.0
7040,3151,2023-H1,2.7,2792.0
7041,3151,2023-H2,3.1,2792.0
7042,3151,2024-H1,3.2,2792.0
7043,3151,2024-H2,2.8,2792.0
7044,3153,2023-H1,4.7,2540.0
7045,3153,2023-H2,3.4,2540.0
7046,3153,2024-H1,4.2,2540.0
7047,3153,2024-H2,3.3,2540.0
7048,3155,2023-H1,4.2,4635.0
7049,3155,2023-H2,3.8,4635.0
7050,3155,2024-H1,3.6,4635.0
7051,3155,2024-H2,4.2,4635.0
7052,3156,2023-H1,3.2,2791.0
7053,3156,2023-H2,3.2,2791.0
7054,3156,2024-H1,3.7,2791.0
7055,3156,2024-H2,4.3,2791.0
7056,3157,2023-H1,1.5,4498.0
7057,3157,2023-H2,1.8,4498.0
7058,3157,2024-H1,1.8,4498.0
7059,3157,2024-H2,1.8,4498.0
7060,3158,2023-H1,4.3,1310.0
7061,3158,2023-H2,3.8,1310.0
7062,3158,2024-H1,5.0,1310.0
7063,3158,2024-H2,4.4,1310.0
7064,3159,2023-H1,2.9,2122.0
7065,3159,2023-H2,3.5,2122.0
7066,3159,2024-H1,2.9,2122.0
7067,3159,2024-H2,2.5,2122.0
7068,3160,2023-H1,2.0,3516.0
7069,3160,2023-H2,2.2,3516.0
7070,3160,2024-H1,2.7,3516.0
7071,3160,2024-H2,2.2,3516.0
7072,3161,2024-H1,2.9,3343.0
7073,3161,2024-H2,3.0,3343.0
7074,3162,2023-H1,3.6,1106.0
7075,3162,2023-H2,3.5,1106.0
7076,3162,2024-H1,4.0,1106.0
7077,3162,2024-H2,3.5,1106.0
7078,3163,2023-H1,4.4,1678.0
7079,3163,2023-H2,3.9,1678.0
7080,3163,2024-H1,4.2,1678.0
7081,3163,2024-H2,4.4,1678.0
7082,3164,2023-H1,2.7,3218.0
7083,3164,2023-H2,2.7,3218.0
7084,3164,2024-H1,3.7,3218.0
7085,3164,2024-H2,2.9,3218.0
7086,3166,2023-H1,4.0,4187.0
7087,3166,2023-H2,3.7,4187.0
7088,3166,2024-H1,2.7,4187.0
7089,3166,2024-H2,4.0,4187.0
7090,3167,2023-H1,3.5,2736.0
7091,3167,2023-H2,3.5,2736.0
7092,3167,2024-H1,4.2,2736.0
7093,3167,2024-H2,3.3,2736.0
7094,3168,2023-H1,3.7,4158.0
7095,3168,2023-H2,2.5,4158.0
7096,3168,2024-H1,3.6,4158.0
7097,3168,2024-H2,2.8,4158.0
7098,3169,2023-H1,3.6,4530.0
7099,3169,2023-H2,3.4,4530.0
7100,3169,2024-H1,2.8,4530.0
7101,3169,2024-H2,3.2,4530.0
7102,3170,2023-H1,3.7,3342.0
7103,3170,2023-H2,3.7,3342.0
7104,3170,2024-H1,4.0,3342.0
7105,3170,2024-H2,3.8,3342.0
7106,3171,2023-H1,3.4,2486.0
7107,3171,2023-H2,4.0,2486.0
7108,3171,2024-H1,3.5,2486.0
7109,3171,2024-H2,3.3,2486.0
7110,3172,2023-H1,3.3,4425.0
7111,3172,2023-H2,3.1,4425.0
7112,3172,2024-H1,2.2,4425.0
7113,3172,2024-H2,2.9,4425.0
7114,3174,2023-H1,2.3,1844.0
7115,3174,2023-H2,2.3,1844.0
7116,3174,2024-H1,2.0,1844.0
7117,3174,2024-H2,2.8,1844.0
7118,3176,2023-H1,3.0,5491.0
7119,3176,2023-H2,3.1,5491.0
7120,3176,2024-H1,3.1,5491.0
7121,3176,2024-H2,2.6,5491.0
7122,3177,2023-H1,2.8,2999.0
7123,3177,2023-H2,3.2,2999.0
7124,3177,2024-H1,2.7,2999.0
7125,3177,2024-H2,2.5,2999.0
7126,3178,2023-H1,3.8,4975.0
7127,3178,2023-H2,3.9,4975.0
7128,3178,2024-H1,3.3,4975.0
7129,3178,2024-H2,3.6,4975.0
7130,3179,2023-H1,2.4,4679.0
7131,3179,2023-H2,2.4,4679.0
7132,3179,2024-H1,2.8,4679.0
7133,3179,2024-H2,2.9,4679.0
7134,3180,2023-H1,3.8,4225.0
7135,3180,2023-H2,3.9,4225.0
7136,3180,2024-H1,3.9,4225.0
7137,3180,2024-H2,4.0,4225.0
7138,3181,2023-H1,2.8,2050.0
7139,3181,2023-H2,2.1,2050.0
7140,3181,2024-H1,3.2,2050.0
7141,3181,2024-H2,2.4,2050.0
7142,3182,2024-H2,3.8,1821.0
7143,3183,2023-H1,1.8,5289.0
7144,3183,2023-H2,2.2,5289.0
7145,3183,2024-H1,2.1,5289.0
7146,3183,2024-H2,2.5,5289.0
7147,3184,2023-H1,2.8,4312.0
7148,3184,2023-H2,3.8,4312.0
7149,3184,2024-H1,3.4,4312.0
7150,3184,2024-H2,3.3,4312.0
7151,3186,2023-H1,3.1,1588.0
7152,3186,2023-H2,3.6,1588.0
7153,3186,2024-H1,3.8,1588.0
7154,3186,2024-H2,3.8,1588.0
7155,3187,2023-H1,3.1,4432.0
7156,3187,2023-H2,3.2,4432.0
7157,3187,2024-H1,3.1,4432.0
7158,3187,2024-H2,3.4,4432.0
7159,3188,2023-H1,4.5,4550.0
7160,3188,2023-H2,3.7,4550.0
7161,3188,2024-H1,3.2,4550.0
7162,3188,2024-H2,3.7,4550.0
7163,3189,2023-H1,3.0,3200.0
7164,3189,2023-H2,3.1,3200.0
7165,3189,2024-H1,3.3,3200.0
7166,3189,2024-H2,3.1,3200.0
7167,3190,2023-H2,2.9,4732.0
7168,3190,2024-H1,3.5,4732.0
7169,3190,2024-H2,3.5,4732.0
7170,3191,2023-H1,3.9,1950.0
7171,3191,2023-H2,3.4,1950.0
7172,3192,2023-H1,3.1,2279.0
7173,3192,2023-H2,2.5,2279.0
7174,3192,2024-H1,2.9,2279.0
7175,3193,2023-H1,3.3,4049.0
7176,3193,2023-H2,3.0,4049.0
7177,3193,2024-H1,3.8,4049.0
7178,3193,2024-H2,2.6,4049.0
7179,3194,2023-H1,3.8,2750.0
7180,3194,2023-H2,4.2,2750.0
7181,3194,2024-H1,4.7,2750.0
7182,3194,2024-H2,5.0,2750.0
7183,3195,2023-H2,3.7,2917.0
7184,3195,2024-H1,4.4,2917.0
7185,3195,2024-H2,3.4,2917.0
7186,3196,2024-H2,3.0,2415.0
7187,3197,2023-H1,2.9,4035.0
7188,3197,2023-H2,4.0,4035.0
7189,3197,2024-H1,3.2,4035.0
7190,3197,2024-H2,3.8,4035.0
7191,3199,2023-H1,4.2,1648.0
7192,3199,2023-H2,3.2,1648.0
7193,3199,2024-H1,4.1,1648.0
7194,3199,2024-H2,4.4,1648.0
7195,3200,2023-H1,2.9,
7196,3200,2023-H2,2.5,
7197,3200,2024-H1,3.4,
7198,3200,2024-H2,3.1,
7199,3201,2023-H1,3.3,3200.0
7200,3201,2023-H2,3.2,3200.0
7201,3201,2024-H1,2.9,3200.0
7202,3201,2024-H2,3.1,3200.0
7203,3202,2023-H1,2.3,2849.0
7204,3202,2023-H2,2.3,2849.0
7205,3202,2024-H1,2.2,2849.0
7206,3202,2024-H2,1.9,2849.0
7207,3203,2023-H1,4.8,5375.0
7208,3203,2023-H2,5.0,5375.0
7209,3203,2024-H1,4.3,5375.0
7210,3203,2024-H2,4.1,5375.0
7211,3204,2023-H1,3.6,3151.0
7212,3204,2023-H2,3.7,3151.0
7213,3204,2024-H1,3.6,3151.0
7214,3204,2024-H2,3.9,3151.0
7215,3205,2023-H1,2.4,5326.0
7216,3205,2023-H2,3.1,5326.0
7217,3205,2024-H1,3.1,5326.0
7218,3205,2024-H2,2.4,5326.0
7219,3206,2023-H1,3.1,4566.0
7220,3206,2023-H2,3.2,4566.0
7221,3206,2024-H1,2.2,4566.0
7222,3206,2024-H2,3.3,4566.0
7223,3207,2023-H1,3.5,2013.0
7224,3207,2023-H2,2.8,2013.0
7225,3207,2024-H1,3.8,2013.0
7226,3207,2024-H2,3.9,2013.0
7227,3209,2023-H1,1.9,3957.0
7228,3209,2023-H2,1.7,3957.0
7229,3209,2024-H1,2.4,3957.0
7230,3209,2024-H2,2.7,3957.0
7231,3211,2023-H1,3.2,3336.0
7232,3212,2023-H1,4.1,2647.0
7233,3212,2023-H2,4.7,2647.0
7234,3212,2024-H1,4.4,2647.0
7235,3212,2024-H2,4.2,2647.0
7236,3213,2023-H1,3.5,2951.0
7237,3214,2023-H1,2.6,4773.0
7238,3214,2023-H2,3.8,4773.0
7239,3214,2024-H1,3.7,4773.0
7240,3214,2024-H2,3.3,4773.0
7241,3215,2023-H1,3.8,4988.0
7242,3215,2023-H2,3.4,4988.0
7243,3215,2024-H1,3.4,4988.0
7244,3215,2024-H2,4.3,4988.0
7245,3216,2023-H1,3.8,4777.0
7246,3216,2023-H2,3.4,4777.0
7247,3216,2024-H1,3.6,4777.0
7248,3216,2024-H2,3.1,4777.0
7249,3217,2024-H2,5.0,2816.0
7250,3218,2023-H1,4.5,2654.0
7251,3218,2023-H2,4.6,2654.0
7252,3218,2024-H1,5.0,2654.0
7253,3218,2024-H2,5.0,2654.0
7254,3219,2023-H1,3.6,1747.0
7255,3219,2023-H2,3.8,1747.0
7256,3219,2024-H1,4.4,1747.0
7257,3219,2024-H2,4.0,1747.0
7258,3220,2023-H1,4.0,1524.0
7259,3220,2023-H2,4.5,1524.0
7260,3220,2024-H1,3.5,1524.0
7261,3220,2024-H2,4.0,1524.0
7262,3221,2023-H1,3.4,3603.0
7263,3221,2023-H2,3.7,3603.0
7264,3221,2024-H1,4.0,3603.0
7265,3221,2024-H2,4.0,3603.0
7266,3222,2023-H1,3.3,2417.0
7267,3222,2023-H2,2.2,2417.0
7268,3222,2024-H1,2.7,2417.0
7269,3222,2024-H2,3.5,2417.0
7270,3223,2023-H1,3.2,1701.0
7271,3223,2023-H2,3.4,1701.0
7272,3223,2024-H1,3.4,1701.0
7273,3223,2024-H2,3.5,1701.0
7274,3224,2023-H1,3.3,1297.0
7275,3224,2023-H2,3.8,1297.0
7276,3224,2024-H1,4.8,1297.0
7277,3224,2024-H2,4.3,1297.0
7278,3225,2023-H1,3.2,2805.0
7279,3225,2023-H2,3.8,2805.0
7280,3225,2024-H1,3.8,2805.0
7281,3225,2024-H2,2.9,2805.0
7282,3226,2023-H1,2.6,5157.0
7283,3226,2023-H2,2.7,5157.0
7284,3226,2024-H1,3.1,5157.0
7285,3226,2024-H2,2.7,5157.0
7286,3227,2023-H1,3.6,4756.0
7287,3227,2023-H2,3.8,4756.0
7288,3227,2024-H1,3.9,4756.0
7289,3227,2024-H2,3.9,4756.0
7290,3228,2024-H2,3.4,1629.0
7291,3229,2023-H1,3.6,2026.0
7292,3229,2023-H2,3.7,2026.0
7293,3229,2024-H1,3.7,2026.0
7294,3229,2024-H2,3.8,2026.0
7295,3230,2023-H1,2.6,1020.0
7296,3230,2023-H2,3.0,1020.0
7297,3230,2024-H1,2.8,1020.0
7298,3231,2023-H1,2.8,4780.0
7299,3231,2023-H2,2.4,4780.0
7300,3231,2024-H1,2.9,4780.0
7301,3231,2024-H2,1.8,4780.0
7302,3232,2023-H1,3.6,3216.0
7303,3232,2023-H2,2.5,3216.0
7304,3232,2024-H1,1.9,3216.0
7305,3232,2024-H2,3.3,3216.0
7306,3233,2023-H1,3.8,1198.0
7307,3233,2023-H2,3.9,1198.0
7308,3233,2024-H1,3.3,1198.0
7309,3233,2024-H2,2.7,1198.0
7310,3234,2023-H1,3.9,3143.0
7311,3234,2023-H2,3.9,3143.0
7312,3234,2024-H1,4.0,3143.0
7313,3234,2024-H2,3.5,3143.0
7314,3237,2023-H1,2.5,3515.0
7315,3237,2023-H2,2.5,3515.0
7316,3237,2024-H1,2.8,3515.0
7317,3237,2024-H2,3.0,3515.0
7318,3238,2023-H1,4.1,1521.0
7319,3238,2023-H2,3.3,1521.0
7320,3238,2024-H1,3.3,1521.0
7321,3238,2024-H2,3.2,1521.0
7322,3239,2023-H1,3.1,2081.0
7323,3239,2023-H2,3.6,2081.0
7324,3239,2024-H1,3.0,2081.0
7325,3239,2024-H2,3.9,2081.0
7326,3240,2023-H1,4.8,1718.0
7327,3240,2023-H2,4.1,1718.0
7328,3240,2024-H1,4.4,1718.0
7329,3240,2024-H2,4.4,1718.0
7330,3241,2023-H1,3.4,5174.0
7331,3241,2023-H2,3.5,5174.0
7332,3241,2024-H1,3.9,5174.0
7333,3241,2024-H2,3.6,5174.0
7334,3242,2023-H1,4.7,5304.0
7335,3242,2023-H2,4.5,5304.0
7336,3242,2024-H1,4.3,5304.0
7337,3242,2024-H2,4.9,5304.0
7338,3243,2024-H1,4.8,2104.0
7339,3243,2024-H2,3.9,2104.0
7340,3244,2023-H1,2.6,1793.0
7341,3244,2023-H2,2.3,1793.0
7342,3244,2024-H1,2.2,1793.0
7343,3244,2024-H2,1.2,1793.0
7344,3245,2023-H1,3.7,2267.0
7345,3245,2023-H2,4.1,2267.0
7346,3245,2024-H1,3.2,2267.0
7347,3245,2024-H2,3.7,2267.0
7348,3246,2023-H1,3.7,1591.0
7349,3246,2023-H2,3.7,1591.0
7350,3246,2024-H1,3.7,1591.0
7351,3246,2024-H2,4.2,1591.0
7352,3247,2023-H1,3.5,4780.0
7353,3247,2023-H2,3.8,4780.0
7354,3247,2024-H1,3.0,4780.0
7355,3247,2024-H2,3.8,4780.0
7356,3248,2023-H1,3.5,4770.0
7357,3248,2023-H2,3.6,4770.0
7358,3248,2024-H1,3.2,4770.0
7359,3248,2024-H2,3.6,4770.0
7360,3249,2023-H1,3.1,5156.0
7361,3249,2023-H2,3.3,5156.0
7362,3249,2024-H1,3.1,5156.0
7363,3249,2024-H2,3.3,5156.0
7364,3250,2023-H1,4.2,4126.0
7365,3250,2023-H2,4.1,4126.0
7366,3250,2024-H1,5.0,4126.0
7367,3250,2024-H2,4.3,4126.0
7368,3251,2023-H1,3.5,1153.0
7369,3251,2023-H2,3.8,1153.0
7370,3251,2024-H1,3.2,1153.0
7371,3251,2024-H2,2.3,1153.0
7372,3252,2023-H1,3.7,1978.0
7373,3252,2023-H2,3.4,1978.0
7374,3252,2024-H1,3.2,1978.0
7375,3252,2024-H2,4.1,1978.0
7376,3253,2023-H1,3.1,2339.0
7377,3253,2023-H2,2.9,2339.0
7378,3253,2024-H1,3.4,2339.0
7379,3253,2024-H2,2.4,2339.0
7380,3254,2023-H1,3.8,3869.0
7381,3254,2023-H2,4.4,3869.0
7382,3254,2024-H1,4.1,3869.0
7383,3254,2024-H2,3.4,3869.0
7384,3255,2024-H1,4.2,3795.0
7385,3255,2024-H2,3.6,3795.0
7386,3256,2023-H1,3.6,5118.0
7387,3256,2023-H2,3.1,5118.0
7388,3256,2024-H1,3.6,5118.0
7389,3256,2024-H2,3.6,5118.0
7390,3257,2023-H1,4.0,1562.0
7391,3257,2023-H2,4.0,1562.0
7392,3257,2024-H1,4.4,1562.0
7393,3257,2024-H2,3.9,1562.0
7394,3258,2023-H1,2.4,1375.0
7395,3258,2023-H2,3.4,1375.0
7396,3258,2024-H1,3.2,1375.0
7397,3258,2024-H2,2.6,1375.0
7398,3259,2023-H1,3.1,4919.0
7399,3259,2023-H2,4.0,4919.0
7400,3259,2024-H1,4.3,4919.0
7401,3259,2024-H2,3.4,4919.0
7402,3260,2024-H1,5.0,2490.0
7403,3260,2024-H2,4.8,2490.0
7404,3261,2023-H1,2.2,1471.0
7405,3261,2023-H2,2.8,1471.0
7406,3261,2024-H1,3.0,1471.0
7407,3261,2024-H2,2.3,1471.0
7408,3263,2023-H1,3.2,3866.0
7409,3263,2023-H2,3.1,3866.0
7410,3263,2024-H1,2.7,3866.0
7411,3263,2024-H2,2.3,3866.0
7412,3264,2024-H1,3.6,4815.0
7413,3264,2024-H2,4.4,4815.0
7414,3265,2024-H2,2.8,2883.0
7415,3266,2023-H1,2.5,2579.0
7416,3266,2023-H2,3.1,2579.0
7417,3266,2024-H1,3.4,2579.0
7418,3266,2024-H2,3.5,2579.0
7419,3267,2023-H1,3.7,3798.0
7420,3267,2023-H2,3.4,3798.0
7421,3267,2024-H1,3.7,3798.0
7422,3267,2024-H2,3.0,3798.0
7423,3268,2023-H1,4.2,2805.0
7424,3268,2023-H2,3.7,2805.0
7425,3268,2024-H1,4.2,2805.0
7426,3268,2024-H2,4.7,2805.0
7427,3269,2023-H1,3.5,1062.0
7428,3269,2023-H2,3.2,1062.0
7429,3269,2024-H1,3.8,1062.0
7430,3269,2024-H2,3.4,1062.0
7431,3270,2023-H1,3.3,2575.0
7432,3270,2023-H2,3.0,2575.0
7433,3270,2024-H1,2.1,2575.0
7434,3270,2024-H2,2.8,2575.0
7435,3272,2023-H1,2.0,3230.0
7436,3272,2023-H2,2.7,3230.0
7437,3272,2024-H1,2.1,3230.0
7438,3272,2024-H2,2.7,3230.0
7439,3273,2023-H1,3.0,3441.0
7440,3273,2023-H2,3.2,3441.0
7441,3273,2024-H1,2.5,3441.0
7442,3273,2024-H2,3.0,3441.0
7443,3275,2023-H1,4.3,5462.0
7444,3275,2023-H2,2.7,5462.0
7445,3275,2024-H1,4.0,5462.0
7446,3275,2024-H2,3.6,5462.0
7447,3276,2023-H1,2.6,2391.0
7448,3276,2023-H2,2.2,2391.0
7449,3276,2024-H1,2.5,2391.0
7450,3276,2024-H2,1.6,2391.0
7451,3277,2023-H1,3.5,5235.0
7452,3277,2023-H2,3.1,5235.0
7453,3277,2024-H1,2.7,5235.0
7454,3277,2024-H2,3.4,5235.0
7455,3278,2023-H1,2.5,4729.0
7456,3278,2023-H2,2.6,4729.0
7457,3278,2024-H1,3.1,4729.0
7458,3279,2023-H1,3.9,1794.0
7459,3279,2023-H2,3.2,1794.0
7460,3279,2024-H1,3.3,1794.0
7461,3279,2024-H2,3.4,1794.0
7462,3280,2023-H1,2.3,1358.0
7463,3280,2023-H2,2.0,1358.0
7464,3280,2024-H1,2.2,1358.0
7465,3280,2024-H2,2.3,1358.0
7466,3281,2023-H1,4.1,4224.0
7467,3281,2023-H2,3.2,4224.0
7468,3281,2024-H1,4.1,4224.0
7469,3281,2024-H2,3.8,4224.0
7470,3282,2024-H2,3.7,4012.0
7471,3283,2023-H1,4.3,4554.0
7472,3283,2023-H2,4.2,4554.0
7473,3283,2024-H1,4.4,4554.0
7474,3283,2024-H2,3.5,4554.0
7475,3284,2023-H2,2.7,3034.0
7476,3284,2024-H1,2.6,3034.0
7477,3284,2024-H2,2.0,3034.0
7478,3285,2024-H2,2.5,4690.0
7479,3286,2023-H1,4.4,1036.0
7480,3286,2023-H2,4.4,1036.0
7481,3286,2024-H1,4.6,1036.0
7482,3286,2024-H2,4.6,1036.0
7483,3287,2023-H1,5.0,1346.0
7484,3287,2023-H2,4.0,1346.0
7485,3287,2024-H1,5.0,1346.0
7486,3287,2024-H2,4.3,1346.0
7487,3288,2023-H1,3.8,5440.0
7488,3288,2023-H2,3.3,5440.0
7489,3288,2024-H1,3.9,5440.0
7490,3288,2024-H2,3.2,5440.0
7491,3289,2023-H1,4.4,1048.0
7492,3289,2023-H2,4.1,1048.0
7493,3289,2024-H1,3.7,1048.0
7494,3289,2024-H2,4.1,1048.0
7495,3290,2023-H1,4.4,4505.0
7496,3290,2023-H2,4.5,4505.0
7497,3290,2024-H1,4.7,4505.0
7498,3290,2024-H2,3.4,4505.0
7499,3291,2023-H1,3.5,1010.0
7500,3291,2023-H2,3.2,1010.0
7501,3291,2024-H1,3.7,1010.0
7502,3291,2024-H2,3.1,1010.0
7503,3292,2023-H1,2.5,1020.0
7504,3292,2023-H2,3.4,1020.0
7505,3292,2024-H1,3.1,1020.0
7506,3292,2024-H2,3.7,1020.0
7507,3293,2023-H1,4.5,5236.0
7508,3293,2023-H2,4.1,5236.0
7509,3293,2024-H1,3.8,5236.0
7510,3293,2024-H2,4.8,5236.0
7511,3294,2023-H1,2.7,4255.0
7512,3294,2023-H2,3.0,4255.0
7513,3294,2024-H1,3.1,4255.0
7514,3294,2024-H2,4.5,4255.0
7515,3295,2023-H1,4.1,2033.0
7516,3295,2023-H2,4.4,2033.0
7517,3295,2024-H1,3.6,2033.0
7518,3295,2024-H2,3.5,2033.0
7519,3296,2023-H1,3.0,3315.0
7520,3296,2023-H2,3.2,3315.0
7521,3296,2024-H1,3.2,3315.0
7522,3296,2024-H2,2.8,3315.0
7523,3297,2023-H1,3.1,3603.0
7524,3297,2023-H2,3.4,3603.0
7525,3297,2024-H1,3.7,3603.0
7526,3297,2024-H2,4.5,3603.0
7527,3298,2023-H1,3.9,1538.0
7528,3298,2023-H2,4.9,1538.0
7529,3298,2024-H1,4.3,1538.0
7530,3298,2024-H2,4.5,1538.0
7531,3299,2023-H1,4.0,4559.0
7532,3299,2023-H2,4.0,4559.0
7533,3299,2024-H1,4.1,4559.0
7534,3299,2024-H2,4.3,4559.0
7535,3300,2024-H1,4.4,2805.0
7536,3300,2024-H2,4.1,2805.0
7537,3301,2023-H1,3.6,4090.0
7538,3301,2023-H2,3.8,4090.0
7539,3301,2024-H1,3.7,4090.0
7540,3301,2024-H2,4.3,4090.0
7541,3302,2023-H1,2.3,5446.0
7542,3302,2023-H2,2.2,5446.0
7543,3302,2024-H1,2.8,5446.0
7544,3302,2024-H2,2.6,5446.0
7545,3303,2023-H1,2.9,2805.0
7546,3303,2023-H2,2.8,2805.0
7547,3303,2024-H1,3.3,2805.0
7548,3303,2024-H2,2.4,2805.0
7549,3304,2023-H1,3.8,3970.0
7550,3304,2023-H2,3.4,3970.0
7551,3304,2024-H1,3.8,3970.0
7552,3304,2024-H2,3.1,3970.0
7553,3305,2023-H1,3.9,4442.0
7554,3305,2023-H2,4.1,4442.0
7555,3305,2024-H1,4.0,4442.0
7556,3305,2024-H2,4.2,4442.0
7557,3307,2023-H1,2.2,2653.0
7558,3307,2023-H2,2.8,2653.0
7559,3307,2024-H1,2.3,2653.0
7560,3307,2024-H2,1.8,2653.0
7561,3308,2023-H1,3.2,4011.0
7562,3308,2023-H2,3.0,4011.0
7563,3308,2024-H1,2.5,4011.0
7564,3308,2024-H2,3.0,4011.0
7565,3309,2023-H1,3.1,3133.0
7566,3309,2023-H2,3.4,3133.0
7567,3309,2024-H1,3.8,3133.0
7568,3309,2024-H2,3.3,3133.0
7569,3311,2023-H1,3.7,4534.0
7570,3311,2023-H2,3.2,4534.0
7571,3311,2024-H1,3.6,4534.0
7572,3311,2024-H2,2.4,4534.0
7573,3312,2023-H1,2.2,3198.0
7574,3312,2023-H2,2.7,3198.0
7575,3312,2024-H1,3.3,3198.0
7576,3312,2024-H2,3.1,3198.0
7577,3313,2023-H1,2.1,3169.0
7578,3313,2023-H2,1.8,3169.0
7579,3313,2024-H1,2.5,3169.0
7580,3313,2024-H2,2.5,3169.0
7581,3314,2023-H1,4.0,1977.0
7582,3314,2023-H2,4.4,1977.0
7583,3314,2024-H1,4.3,1977.0
7584,3314,2024-H2,4.4,1977.0
7585,3315,2023-H1,3.9,5157.0
7586,3315,2023-H2,3.9,5157.0
7587,3315,2024-H1,3.3,5157.0
7588,3315,2024-H2,3.7,5157.0
7589,3316,2023-H1,4.8,2126.0
7590,3316,2023-H2,4.7,2126.0
7591,3316,2024-H1,4.7,2126.0
7592,3316,2024-H2,4.0,2126.0
7593,3317,2023-H1,3.9,4128.0
7594,3317,2023-H2,3.5,4128.0
7595,3317,2024-H1,3.3,4128.0
7596,3317,2024-H2,3.0,4128.0
7597,3318,2023-H2,3.6,3648.0
7598,3318,2024-H1,2.9,3648.0
7599,3319,2023-H1,2.2,3223.0
7600,3319,2023-H2,2.9,3223.0
7601,3319,2024-H1,2.5,3223.0
7602,3319,2024-H2,2.7,3223.0
7603,3320,2023-H1,3.8,5413.0
