salary_id,employee_id,effective_date,monthly_salary_idr,change_reason
5286,2902,04-07-2018,33640000,Annual Raise
5287,2902,2020-02-17,35570000,Annual Raise
5288,2902,02-10-2021,39600000,Annual Raise
5289,2902,18-05-2023,41890000,Adjustment
5290,2903,28-11-2023,12900000,Initial
5291,2904,07/05/2018,8680000,Initial
5292,2904,04/01/2020,9140000,Annual Raise
5293,2904,03/09/2021,10090000,Adjustment
5294,2904,04/05/2023,11070000,Adjustment
5295,2905,19-07-2019,14000000,Initial
5296,2905,13/05/2021,15410000,Promotion
5297,2905,2023-03-08,16080000,Adjustment
5298,2906,19/09/2015,7130000,Initial
5299,2906,06-04-2017,7790000,Annual Raise
5300,2906,23/10/2018,8510000,Adjustment
5301,2906,11/05/2020,9480000,Promotion
5302,2906,27/11/2021,10200000,Annual Raise
5303,2906,2023-06-15,10960000,Adjustment
5304,2907,14/06/2023,11440000,Initial
5305,2908,2024-08-31,18120000,Initial
5306,2909,23-12-2023,52780000,Initial
5307,2910,27-04-2022,22350000,Initial
5308,2911,13/12/2015,10710000,Initial
5309,2911,2017-06-16,11650000,Adjustment
5310,2911,19/12/2018,12600000,Market Correction
5311,2911,22/06/2020,13430000,Market Correction
5312,2911,25/12/2021,14220000,Market Correction
5313,2911,29/06/2023,15570000,Adjustment
5314,2912,2019-09-29,11590000,Initial
5315,2912,2021-06-30,12800000,Promotion
5316,2912,01/04/2023,13770000,Annual Raise
5317,2913,09/07/2015,23640000,Initial
5318,2913,05/02/2017,26210000,Promotion
5319,2913,2018-09-05,28480000,Annual Raise
5320,2913,05/04/2020,30140000,Promotion
5321,2913,2021-11-03,31730000,Annual Raise
5322,2913,03/06/2023,34700000,Market Correction
5323,2914,23-05-2022,20140000,Initial
5324,2915,10-11-2020,43620000,Initial
5325,2915,06-12-2022,48000000,Promotion
5326,2916,18/09/2022,16840000,Initial
5327,2917,12/05/2018,25470000,Initial
5328,2917,08/01/2020,28400000,Adjustment
5329,2917,2021-09-06,30830000,
5330,2917,05-05-2023,33150000,Annual Raise
5331,2918,20-08-2021,14300000,Initial
5332,2918,27-04-2023,14990000,Promotion
5333,2919,2015-11-01,17130000,Initial
5334,2919,2017-05-12,18260000,Market Correction
5335,2919,2018-11-21,19310000,Annual Raise
5336,2919,01/06/2020,20830000,Promotion
5337,2919,11-12-2021,22780000,Annual Raise
5338,2919,22/06/2023,24400000,Promotion
5339,2920,27-06-2019,6260000,Initial
5340,2920,28/04/2021,6590000,
5341,2920,01/03/2023,6950000,Adjustment
5342,2921,04/01/2021,48070000,Initial
5343,2922,05-01-2023,26110000,Initial
5344,2923,16/09/2019,17640000,Initial
5345,2923,21-06-2021,19040000,Promotion
5346,2923,2023-03-28,20400000,Market Correction
5347,2924,02/04/2019,14330000,Initial
5348,2924,10/03/2021,15330000,Annual Raise
5349,2925,16-12-2020,57770000,Initial
5350,2925,24-12-2022,61510000,
5351,2926,2022-03-07,32690000,Initial
5352,2927,2018-01-25,39710000,Initial
5353,2927,22-08-2019,44270000,Adjustment
5354,2927,19-03-2021,49330000,Adjustment
5355,2928,12/10/2023,36220000,Initial
5356,2929,08-08-2021,24190000,Initial
5357,2929,21/04/2023,26940000,Adjustment
5358,2930,09-11-2022,15840000,Initial
5359,2931,2015-07-16,18170000,Initial
5360,2931,11/02/2017,19660000,Market Correction
5361,2931,10/09/2018,20790000,Adjustment
5362,2931,08-04-2020,22840000,Adjustment
5363,2931,05/11/2021,24230000,Annual Raise
5364,2931,04/06/2023,26330000,Adjustment
5365,2932,07-05-2020,16870000,Initial
5366,2932,24/11/2021,17700000,Promotion
5367,2932,14/06/2023,19390000,Annual Raise
5368,2933,17-05-2022,27970000,Initial
5369,2934,2023-02-19,18000000,Initial
5370,2935,2022-08-09,46270000,Initial
5371,2936,2018-12-20,15500000,Initial
5372,2936,2020-06-23,17020000,Market Correction
5373,2936,26/12/2021,18110000,Market Correction
5374,2936,2023-06-30,19960000,Annual Raise
5375,2937,2020-11-02,20900000,Initial
5376,2937,2022-12-02,22390000,Adjustment
5377,2938,05/06/2018,20090000,Initial
5378,2938,2020-01-26,21630000,Adjustment
5379,2938,18/09/2021,23300000,Promotion
5380,2938,11/05/2023,25480000,Market Correction
5381,2939,2015-11-11,8210000,Initial
5382,2939,2017-05-20,8580000,Annual Raise
5383,2939,28/11/2018,9320000,Market Correction
5384,2939,06/06/2020,9700000,Annual Raise
5385,2939,15-12-2021,10170000,Annual Raise
5386,2939,24/06/2023,10720000,Market Correction
5387,2940,13/12/2015,18670000,Initial
5388,2940,16-06-2017,20050000,Adjustment
5389,2940,19-12-2018,21820000,Market Correction
5390,2940,2020-06-22,23280000,Market Correction
5391,2940,25/12/2021,26040000,Promotion
5392,2940,2023-06-29,27410000,Promotion
5393,2941,2019-10-03,18840000,Initial
5394,2941,03/07/2021,19740000,Market Correction
5395,2941,03-04-2023,20830000,Adjustment
5396,2942,2020-10-10,25730000,Initial
5397,2942,2022-11-21,28670000,Adjustment
5398,2943,19-07-2019,21100000,Initial
5399,2944,2022-11-17,22200000,Initial
5400,2945,2021-10-23,17260000,Initial
5401,2945,29-05-2023,18150000,Market Correction
5402,2946,17-12-2016,33580000,Initial
5403,2947,2019-09-28,23310000,Initial
5404,2947,29/06/2021,25870000,Annual Raise
5405,2947,01/04/2023,28250000,Annual Raise
5406,2948,2018-10-16,34750000,Initial
5407,2948,05/05/2020,36990000,Market Correction
5408,2948,23-11-2021,41310000,Adjustment
5409,2948,13/06/2023,43790000,Promotion
5410,2949,03/04/2018,27750000,Initial
5411,2949,23-02-2020,29830000,Market Correction
5412,2950,09-06-2017,17000000,Initial
5413,2950,13/12/2018,18600000,Market Correction
5414,2950,18/06/2020,20070000,Annual Raise
5415,2950,22/12/2021,21910000,Promotion
5416,2950,28-06-2023,23630000,Market Correction
5417,2951,11/03/2020,35770000,Initial
5418,2951,17/10/2021,37370000,Annual Raise
5419,2951,26-05-2023,41040000,Adjustment
5420,2952,2021-11-26,20400000,Initial
5421,2952,15-06-2023,22090000,Annual Raise
5422,2953,2018-12-03,20250000,Initial
5423,2953,10/06/2020,22510000,Promotion
5424,2953,2021-12-17,24150000,Adjustment
5425,2953,2023-06-25,25270000,Promotion
5426,2954,2016-02-20,41420000,Initial
5427,2954,28-11-2017,44870000,Annual Raise
5428,2954,2019-09-07,49810000,Adjustment
5429,2954,15/06/2021,51840000,Promotion
5430,2954,2023-03-25,57540000,Market Correction
5431,2955,10/08/2019,13200000,
5432,2955,28-05-2021,14510000,Market Correction
5433,2955,16-03-2023,15250000,Promotion
5434,2956,15-07-2017,13240000,Initial
5435,2956,2019-05-27,14350000,Market Correction
5436,2956,2021-04-08,15180000,Adjustment
5437,2956,19-02-2023,16470000,Adjustment
5438,2957,16-01-2017,27550000,
5439,2957,2018-08-20,29250000,Adjustment
5440,2957,23-03-2020,32100000,Market Correction
5441,2957,26/10/2021,34290000,
5442,2957,30-05-2023,37840000,Promotion
5443,2958,12/05/2022,27760000,Initial
5444,2959,24-01-2015,33900000,Initial
5445,2959,20-09-2016,35890000,Adjustment
5446,2959,18/05/2018,38480000,Annual Raise
5447,2959,2020-01-13,41960000,Adjustment
5448,2959,2021-09-09,44140000,Promotion
5449,2959,07-05-2023,48760000,Promotion
5450,2960,12/03/2018,18130000,Initial
5451,2960,31/10/2019,20230000,Promotion
5452,2960,21-06-2021,21390000,Adjustment
5453,2961,18/10/2016,36810000,Initial
5454,2961,09/06/2018,41210000,Promotion
5455,2961,29-01-2020,44790000,Promotion
5456,2961,2021-09-20,47190000,Adjustment
5457,2961,12-05-2023,50370000,Annual Raise
5458,2962,01-05-2016,13260000,Initial
5459,2962,24-01-2018,14690000,Annual Raise
5460,2962,2019-10-19,15830000,Adjustment
5461,2962,2021-07-14,17110000,Annual Raise
5462,2962,08-04-2023,18030000,Market Correction
5463,2963,2018-08-23,8540000,Initial
5464,2963,25-03-2020,9450000,Promotion
5465,2963,2021-10-27,10230000,Adjustment
5466,2963,31/05/2023,11120000,Annual Raise
5467,2964,22-06-2016,22910000,
5468,2965,2020-08-10,20240000,Initial
5469,2965,09-10-2022,21450000,Adjustment
5470,2966,26/10/2019,17310000,Initial
5471,2966,18-07-2021,18310000,Adjustment
5472,2966,10-04-2023,20100000,Promotion
5473,2967,31/03/2018,6970000,Initial
5474,2968,07-03-2023,22800000,Initial
5475,2969,2024-09-09,26460000,Initial
5476,2970,23/03/2017,17520000,Initial
5477,2970,12-10-2018,18570000,Market Correction
5478,2970,02/05/2020,20260000,Annual Raise
5479,2970,21-11-2021,21500000,Adjustment
5480,2970,2023-06-12,24060000,Adjustment
5481,2971,11-02-2017,24830000,
5482,2971,2018-09-10,27300000,Adjustment
5483,2971,2020-04-08,30580000,Market Correction
5484,2971,05-11-2021,33490000,Adjustment
5485,2971,2023-06-04,35830000,Annual Raise
5486,2972,28/07/2017,22570000,Initial
5487,2972,06/06/2019,23950000,Market Correction
5488,2972,2021-04-15,25980000,Promotion
5489,2972,2023-02-22,27480000,Market Correction
5490,2973,21-08-2016,9320000,Initial
5491,2973,24/04/2018,10140000,Market Correction
5492,2973,26-12-2019,10790000,Annual Raise
5493,2973,28-08-2021,11960000,Promotion
5494,2973,01-05-2023,12740000,Adjustment
5495,2974,2019-04-07,18480000,Initial
5496,2974,05-03-2021,20060000,Promotion
5497,2974,02/02/2023,21010000,Adjustment
5498,2975,27-06-2017,5310000,
5499,2975,28/12/2018,5760000,Market Correction
5500,2975,2020-06-29,6070000,Annual Raise
5501,2975,30/12/2021,6530000,Promotion
5502,2975,2023-07-02,7010000,Promotion
5503,2976,2022-03-22,22480000,Initial
5504,2977,24/12/2022,36410000,Initial
5505,2978,2015-06-17,20540000,Initial
5506,2978,2017-01-14,22590000,Promotion
5507,2978,14-08-2018,24140000,Promotion
5508,2978,13-03-2020,26440000,Adjustment
5509,2978,2021-10-11,29430000,Adjustment
5510,2979,2020-04-17,30410000,Initial
5511,2979,2021-11-11,32480000,
5512,2979,07-06-2023,35510000,Promotion
5513,2980,30/10/2017,10690000,Initial
5514,2980,2019-08-16,11910000,
5515,2980,01/06/2021,13150000,Annual Raise
5516,2980,18/03/2023,14660000,Adjustment
5517,2981,2016-02-01,18880000,Initial
5518,2981,13/11/2017,20080000,Promotion
5519,2981,26-08-2019,21670000,Market Correction
5520,2981,08/06/2021,22640000,Promotion
5521,2981,21/03/2023,24430000,Annual Raise
5522,2982,18-09-2018,16670000,Initial
5523,2982,2020-04-14,18580000,Adjustment
5524,2982,2021-11-09,20040000,Annual Raise
5525,2982,06/06/2023,20960000,Promotion
5526,2983,02-09-2017,13210000,Initial
5527,2983,03-07-2019,14200000,Market Correction
5528,2983,2021-05-03,15880000,Market Correction
5529,2983,2023-03-03,17300000,Promotion
5530,2984,11/03/2016,16460000,Initial
5531,2984,14-12-2017,17900000,
5532,2984,19-09-2019,19900000,Market Correction
5533,2984,2021-06-23,21280000,Promotion
5534,2984,29-03-2023,23340000,Annual Raise
5535,2985,30-07-2021,16650000,Initial
5536,2985,16-04-2023,18000000,Market Correction
5537,2986,26-11-2022,28970000,Initial
5538,2987,2018-05-19,10850000,Initial
5539,2987,13/01/2020,12150000,Adjustment
5540,2987,09-09-2021,13160000,Promotion
5541,2987,07-05-2023,14020000,Promotion
5542,2988,29-06-2015,28490000,
5543,2988,28/01/2017,30280000,Promotion
5544,2988,30-08-2018,32960000,Annual Raise
5545,2988,31/03/2020,35050000,Adjustment
5546,2988,31-10-2021,37790000,Annual Raise
5547,2988,02-06-2023,39710000,Market Correction
5548,2989,01-11-2024,38120000,Initial
5549,2990,11-01-2020,8660000,Initial
5550,2990,07/09/2021,9660000,Market Correction
5551,2990,2023-05-06,10400000,Promotion
5552,2991,31/05/2020,18410000,Initial
5553,2991,10/12/2021,19500000,Annual Raise
5554,2991,22/06/2023,20740000,Adjustment
5555,2992,20-09-2021,13990000,Initial
5556,2992,12/05/2023,15040000,Promotion
5557,2993,28-11-2023,14320000,Initial
5558,2994,20-07-2020,28170000,
5559,2994,11-10-2022,31180000,
5560,2995,29-11-2019,47520000,Initial
5561,2995,2021-08-10,52760000,Market Correction
5562,2995,22-04-2023,56140000,Market Correction
5563,2996,30/06/2019,22850000,Initial
5564,2996,30-04-2021,25250000,Promotion
5565,2996,02/03/2023,26910000,Market Correction
5566,2997,31/05/2021,11230000,Initial
5567,2997,17/03/2023,12450000,Annual Raise
5568,2998,2020-08-25,22790000,
5569,2998,29/10/2022,24160000,Market Correction
5570,2999,28-04-2018,28830000,Initial
5571,2999,29-12-2019,30420000,
5572,2999,30-08-2021,32750000,Promotion
5573,2999,02-05-2023,34920000,Adjustment
5574,3000,06/07/2015,14380000,
5575,3000,02/02/2017,16070000,Annual Raise
5576,3000,2018-09-03,16970000,Promotion
5577,3000,2020-04-03,17680000,Annual Raise
5578,3000,2021-11-02,18410000,Promotion
5579,3000,03/06/2023,20100000,Promotion
5580,3001,28/11/2024,24810000,Initial
5581,3002,16-03-2022,17540000,Initial
5582,3003,2022-04-10,14620000,
5583,3004,07-12-2015,24590000,Initial
5584,3004,11/06/2017,26100000,Annual Raise
5585,3004,15-12-2018,28760000,Adjustment
5586,3004,19-06-2020,31070000,Adjustment
5587,3004,2021-12-23,34070000,Annual Raise
5588,3004,28/06/2023,37170000,
5589,3005,31/07/2019,16270000,Initial
5590,3005,2021-05-21,18090000,Promotion
5591,3005,2023-03-12,20200000,Annual Raise
5592,3006,07-01-2022,33980000,Initial
5593,3007,24-12-2016,36130000,Initial
5594,3007,2018-08-02,38280000,Market Correction
5595,3007,2020-03-10,41100000,Annual Raise
5596,3007,2021-10-17,43480000,Annual Raise
5597,3007,26/05/2023,46100000,Annual Raise
5598,3008,07-02-2023,30110000,Initial
5599,3009,03/10/2024,42290000,Initial
5600,3010,22/06/2017,10120000,Initial
5601,3010,2018-12-24,10650000,Promotion
5602,3010,2020-06-26,11150000,Promotion
5603,3010,28-12-2021,12120000,Promotion
5604,3010,01-07-2023,13050000,Adjustment
5605,3011,29-09-2016,12110000,Initial
5606,3011,25/05/2018,12620000,Promotion
5607,3011,18/01/2020,13360000,Market Correction
5608,3011,12/09/2021,14220000,Market Correction
5609,3011,08/05/2023,15850000,Annual Raise
5610,3012,2016-08-30,24640000,Initial
5611,3012,01/05/2018,26420000,Annual Raise
5612,3012,31-12-2019,27650000,Annual Raise
5613,3012,31-08-2021,30200000,Annual Raise
5614,3012,2023-05-02,32550000,Annual Raise
5615,3013,27-01-2017,8790000,Initial
5616,3013,29-08-2018,9620000,Promotion
5617,3013,30/03/2020,10200000,Adjustment
5618,3013,30-10-2021,11250000,Market Correction
5619,3013,01/06/2023,12180000,Annual Raise
5620,3014,07-03-2023,33230000,Initial
5621,3015,02/03/2024,26880000,Initial
5622,3016,23-10-2015,10590000,Initial
5623,3016,04/05/2017,11850000,Market Correction
5624,3016,2018-11-15,12640000,Promotion
5625,3016,28-05-2020,14120000,Promotion
5626,3016,2021-12-08,15500000,Adjustment
5627,3016,21/06/2023,16900000,Market Correction
5628,3017,15/02/2016,20660000,Initial
5629,3017,24-11-2017,22830000,Adjustment
5630,3017,04-09-2019,23950000,Market Correction
5631,3017,13/06/2021,25560000,Annual Raise
5632,3017,2023-03-24,28160000,Adjustment
5633,3018,07-10-2021,17350000,Initial
5634,3019,25/07/2023,30900000,Initial
5635,3020,01-01-2018,20640000,Initial
5636,3021,30/01/2021,17360000,Initial
5637,3021,16/01/2023,18390000,Adjustment
5638,3022,2017-04-08,6770000,Initial
5639,3022,2018-12-20,7420000,Adjustment
5640,3022,2020-09-01,7790000,Annual Raise
5641,3022,2022-05-15,8200000,Market Correction
5642,3023,20/09/2018,36370000,Initial
5643,3023,15-04-2020,39930000,Promotion
5644,3023,10-11-2021,43370000,Promotion
5645,3023,07/06/2023,47650000,Annual Raise
5646,3024,2022-01-14,15240000,Initial
5647,3025,2021-02-08,19860000,Initial
5648,3025,20/01/2023,21180000,Adjustment
5649,3026,2016-08-03,29800000,Initial
5650,3026,03-02-2018,32190000,Adjustment
5651,3027,2016-08-26,25210000,Initial
5652,3027,28/04/2018,26350000,Promotion
5653,3027,29-12-2019,28230000,Promotion
5654,3027,2021-08-30,30930000,Promotion
5655,3027,02/05/2023,33820000,Annual Raise
5656,3028,2022-09-13,20280000,Initial
5657,3029,08/07/2017,22070000,Initial
5658,3029,06-05-2019,23690000,Market Correction
5659,3030,2016-04-29,39000000,Initial
5660,3030,22-01-2018,40680000,Market Correction
5661,3030,2019-10-18,43510000,Market Correction
5662,3030,13-07-2021,46970000,Annual Raise
5663,3030,2023-04-08,50670000,
5664,3031,30-12-2016,34180000,Initial
5665,3031,06/08/2018,36240000,Adjustment
5666,3031,13-03-2020,40570000,Market Correction
5667,3031,2021-10-19,42420000,Adjustment
5668,3031,27-05-2023,46880000,Market Correction
5669,3032,07/09/2016,19930000,Initial
5670,3032,2018-05-07,21680000,Adjustment
5671,3032,05-01-2020,24190000,Promotion
5672,3032,03-09-2021,26140000,
5673,3032,04/05/2023,27710000,Annual Raise
5674,3033,27/11/2018,20050000,Initial
5675,3033,2020-06-05,21070000,Annual Raise
5676,3033,14-12-2021,22240000,Adjustment
5677,3033,2023-06-24,24310000,Adjustment
5678,3034,23-12-2017,45880000,Initial
5679,3034,25/09/2019,50040000,Promotion
5680,3034,28-06-2021,52070000,Annual Raise
5681,3034,31-03-2023,58020000,
5682,3035,30-08-2024,25130000,Initial
5683,3036,2018-08-04,16750000,Initial
5684,3036,2020-03-11,17630000,Market Correction
5685,3036,2021-10-18,18360000,Market Correction
5686,3036,26-05-2023,20220000,Market Correction
5687,3037,19-02-2024,63500000,
5688,3038,16-08-2018,17520000,Initial
5689,3038,2020-03-20,18260000,Market Correction
5690,3038,24-10-2021,19840000,Market Correction
5691,3038,29/05/2023,20660000,Adjustment
5692,3039,31-07-2018,15360000,Initial
5693,3039,2020-03-08,16310000,
5694,3039,2021-10-16,18190000,Adjustment
5695,3039,25-05-2023,19860000,
5696,3040,30/09/2021,11890000,Initial
5697,3040,17-05-2023,12790000,Market Correction
5698,3041,19-04-2019,33890000,Initial
5699,3041,13-03-2021,36900000,Market Correction
5700,3041,06/02/2023,38880000,
5701,3042,2020-12-21,18320000,Initial
5702,3042,27/12/2022,20310000,Promotion
5703,3043,28-11-2020,17060000,Initial
5704,3043,15-12-2022,18080000,Annual Raise
5705,3044,2022-11-19,15200000,Initial
5706,3045,24/01/2019,41060000,Initial
5707,3045,2021-01-16,43390000,Promotion
5708,3045,2023-01-09,45670000,Annual Raise
5709,3046,01-12-2018,24100000,Initial
5710,3046,08-06-2020,26540000,Adjustment
5711,3046,16/12/2021,28690000,Market Correction
5712,3046,25/06/2023,30050000,Annual Raise
5713,3047,14/05/2024,19940000,Initial
5714,3048,2015-08-17,16280000,Initial
5715,3048,09/03/2017,17420000,Market Correction
5716,3048,01/10/2018,18770000,Annual Raise
5717,3048,2020-04-24,19610000,Annual Raise
5718,3048,2021-11-16,21500000,Promotion
5719,3048,2023-06-10,23300000,
5720,3049,27-03-2019,36120000,Initial
5721,3049,26-02-2021,39420000,Promotion
5722,3049,29-01-2023,43280000,Annual Raise
5723,3050,10-08-2015,15950000,Initial
5724,3050,2017-03-04,17720000,Annual Raise
5725,3050,2018-09-27,18540000,Market Correction
5726,3050,21-04-2020,20550000,Market Correction
5727,3050,14-11-2021,22210000,Market Correction
5728,3050,09-06-2023,23190000,Annual Raise
5729,3051,23-05-2024,32270000,Initial
5730,3052,01/08/2016,24440000,Initial
5731,3053,05-09-2016,14030000,Initial
5732,3053,06/05/2018,15100000,Market Correction
5733,3053,04-01-2020,16300000,Market Correction
5734,3053,03-09-2021,17530000,Market Correction
5735,3053,04/05/2023,18550000,Promotion
5736,3054,09-04-2020,12380000,Initial
5737,3054,06-11-2021,13820000,Adjustment
5738,3054,05-06-2023,14810000,Promotion
5739,3055,20/03/2018,12010000,Initial
5740,3056,2020-08-23,48180000,Initial
5741,3056,28/10/2022,51010000,
5742,3057,2021-03-19,10770000,Initial
5743,3057,09/02/2023,11610000,Promotion
5744,3058,2022-12-15,31510000,Initial
5745,3059,06/11/2020,10310000,Initial
5746,3059,04-12-2022,11280000,Promotion
5747,3060,10-12-2021,18100000,Initial
5748,3061,27-02-2024,23910000,Initial
5749,3062,2024-04-11,17560000,Initial
5750,3063,08/03/2017,28440000,Initial
5751,3064,25-04-2015,23930000,Initial
5752,3064,04/12/2016,25560000,Market Correction
5753,3064,17/07/2018,27080000,Annual Raise
5754,3064,2020-02-27,28940000,Adjustment
5755,3064,2021-10-09,30970000,Promotion
5756,3064,22-05-2023,32560000,
5757,3065,17-05-2017,11790000,Initial
5758,3065,25/11/2018,12530000,Promotion
5759,3065,04/06/2020,13860000,Market Correction
5760,3065,2021-12-13,14480000,Adjustment
5761,3065,23/06/2023,15730000,Adjustment
5762,3066,2022-02-27,16670000,Initial
5763,3067,2021-04-28,57990000,Initial
5764,3067,01-03-2023,61610000,Market Correction
5765,3068,17-01-2016,17130000,Initial
5766,3068,01-11-2017,17930000,Promotion
5767,3068,17-08-2019,19500000,Market Correction
5768,3068,02-06-2021,20700000,Annual Raise
5769,3068,18-03-2023,22420000,Annual Raise
5770,3069,19/06/2019,58930000,Initial
5771,3069,2021-04-23,65370000,Adjustment
5772,3069,2023-02-26,70000000,Promotion
5773,3070,14/06/2016,17460000,Initial
5774,3070,28-02-2018,18830000,Adjustment
5775,3070,15/11/2019,20770000,Promotion
5776,3070,2021-07-31,22890000,Annual Raise
5777,3070,2023-04-17,25070000,Annual Raise
5778,3071,18-08-2020,13890000,Initial
5779,3071,25-10-2022,14880000,Annual Raise
5780,3072,2020-05-07,12480000,Initial
5781,3072,24-11-2021,13560000,Promotion
5782,3072,14/06/2023,14860000,Market Correction
5783,3073,2022-08-27,100920000,Initial
5784,3074,01/12/2024,19510000,Initial
5785,3075,16/08/2020,14880000,Initial
5786,3075,2022-10-24,16000000,Adjustment
5787,3076,07-01-2020,11730000,Initial
5788,3076,05/09/2021,12310000,Promotion
5789,3076,2023-05-05,13020000,Promotion
5790,3077,13/06/2015,29010000,Initial
5791,3077,2017-01-14,31990000,Promotion
5792,3077,2018-08-19,34920000,Annual Raise
5793,3077,23-03-2020,37030000,Promotion
5794,3077,25/10/2021,39300000,Promotion
5795,3077,30/05/2023,41490000,Adjustment
5796,3078,2021-11-05,26600000,
5797,3078,2023-06-04,27730000,Market Correction
5798,3079,03-02-2016,12010000,Initial
5799,3079,15/11/2017,13030000,Adjustment
5800,3079,2019-08-28,13880000,Market Correction
5801,3079,09/06/2021,15360000,Market Correction
5802,3079,22-03-2023,16600000,Promotion
5803,3080,2021-02-19,10320000,Initial
5804,3080,26/01/2023,11050000,Promotion
5805,3081,08/07/2018,36300000,Initial
5806,3081,20-02-2020,38120000,Market Correction
5807,3081,04/10/2021,42000000,Adjustment
5808,3081,19-05-2023,44280000,Annual Raise
5809,3082,19/06/2021,17770000,Initial
5810,3082,27-03-2023,19730000,Market Correction
5811,3083,2017-11-22,26270000,Initial
5812,3083,02-09-2019,28290000,Promotion
5813,3083,12-06-2021,30320000,Market Correction
5814,3083,23-03-2023,33590000,Market Correction
5815,3084,17/04/2022,43900000,Initial
5816,3085,12/06/2015,21380000,Initial
5817,3085,2017-01-13,22780000,Adjustment
5818,3085,2018-08-18,23810000,Annual Raise
5819,3085,22/03/2020,24770000,Adjustment
5820,3085,2021-10-25,27510000,Promotion
5821,3085,2023-05-30,29970000,Promotion
5822,3086,11-12-2019,18250000,Initial
5823,3086,2021-08-18,20310000,
5824,3086,2023-04-26,21200000,Annual Raise
5825,3087,08-12-2015,23540000,Initial
5826,3087,12/06/2017,25700000,Annual Raise
5827,3087,16/12/2018,27690000,Adjustment
5828,3087,20-06-2020,29350000,Annual Raise
5829,3087,24-12-2021,31310000,Market Correction
5830,3087,2023-06-29,33460000,Adjustment
5831,3088,17-12-2021,17740000,Initial
5832,3088,25-06-2023,19020000,Promotion
5833,3089,06/11/2022,53550000,Initial
5834,3090,05-04-2018,15560000,Initial
5835,3090,2019-12-11,17160000,Market Correction
5836,3090,18/08/2021,19140000,Market Correction
5837,3090,2023-04-26,19940000,Adjustment
5838,3091,2017-07-02,28600000,Initial
5839,3091,2019-01-01,31260000,Promotion
5840,3091,02/07/2020,34180000,Market Correction
5841,3091,01/01/2022,36100000,Market Correction
5842,3091,2023-07-03,39560000,
5843,3092,2020-03-23,15230000,Initial
5844,3092,2021-10-25,15890000,Adjustment
5845,3092,2023-05-30,16990000,Annual Raise
5846,3093,2016-03-22,47350000,Initial
5847,3093,17-12-2017,49300000,Promotion
5848,3093,2019-09-13,53580000,Market Correction
5849,3093,10-06-2021,59640000,Promotion
5850,3093,2023-03-07,65100000,Adjustment
5851,3094,2023-08-13,19620000,Initial
5852,3095,2018-11-03,16810000,Initial
5853,3095,2020-05-18,18120000,Adjustment
5854,3095,2021-12-02,19240000,Adjustment
5855,3095,18-06-2023,21380000,Promotion
5856,3096,13/04/2016,20070000,Initial
5857,3096,10-01-2018,22100000,Promotion
5858,3096,09/10/2019,24080000,Market Correction
5859,3096,07-07-2021,26410000,Adjustment
5860,3096,05/04/2023,28220000,Market Correction
5861,3097,19/08/2016,12960000,
5862,3097,22/04/2018,13740000,Adjustment
5863,3097,2019-12-24,14520000,Market Correction
5864,3097,27/08/2021,15340000,Market Correction
5865,3097,30-04-2023,16290000,Market Correction
5866,3098,13/09/2015,15960000,Initial
5867,3098,01-04-2017,17040000,Adjustment
5868,3098,19-10-2018,18590000,Market Correction
5869,3098,08/05/2020,20350000,Adjustment
5870,3098,25/11/2021,22110000,Market Correction
5871,3098,14-06-2023,24510000,Promotion
5872,3099,2017-05-24,11410000,Initial
5873,3100,16-02-2022,42280000,Initial
5874,3101,01/12/2015,26760000,Initial
5875,3101,2017-06-06,29030000,Promotion
5876,3101,11-12-2018,31910000,Adjustment
5877,3101,2020-06-16,34570000,Adjustment
5878,3101,2021-12-21,37390000,Adjustment
5879,3101,27/06/2023,41750000,Annual Raise
5880,3102,19/11/2020,19520000,Initial
5881,3103,22/10/2019,41270000,Initial
5882,3103,2021-07-15,43780000,Annual Raise
5883,3103,09/04/2023,46190000,Adjustment
5884,3104,13-09-2019,27040000,Initial
5885,3104,19-06-2021,29940000,Market Correction
5886,3104,27-03-2023,32280000,
5887,3105,2022-10-24,23330000,Initial
5888,3106,2021-04-16,22090000,Initial
5889,3106,2023-02-23,24480000,Adjustment
5890,3107,2018-08-19,25750000,Initial
5891,3107,22/03/2020,28730000,Annual Raise
5892,3107,25/10/2021,30660000,Market Correction
5893,3107,30/05/2023,32880000,Promotion
5894,3108,2015-02-28,15820000,Initial
5895,3108,2016-10-19,17420000,Market Correction
5896,3108,10-06-2018,18850000,Adjustment
5897,3108,2020-01-30,19720000,Market Correction
5898,3108,20-09-2021,20910000,Adjustment
5899,3108,12/05/2023,23390000,Annual Raise
5900,3109,10-09-2024,17810000,Initial
5901,3110,20/01/2020,12400000,Initial
5902,3110,13-09-2021,13440000,Promotion
5903,3110,09-05-2023,14190000,Annual Raise
5904,3111,30/05/2015,28500000,Initial
5905,3111,2017-01-03,30260000,Market Correction
5906,3111,2018-08-10,32990000,Promotion
5907,3111,16-03-2020,35640000,Market Correction
5908,3111,2021-10-21,38240000,Market Correction
5909,3111,28-05-2023,42530000,Market Correction
5910,3112,27/09/2021,23840000,Initial
5911,3112,16-05-2023,26060000,Promotion
5912,3113,15-08-2022,28560000,Initial
5913,3114,08/03/2015,10850000,
5914,3114,25-10-2016,12060000,Promotion
5915,3114,15/06/2018,12790000,
5916,3114,03-02-2020,13540000,Annual Raise
5917,3114,23/09/2021,14180000,Market Correction
5918,3114,14-05-2023,15580000,Promotion
